,Region,RegionCode,RegionName,T,Nuts0,Nuts1,sp61,tc,tc_ratio,tl_min,tl_mean,tl_max,sp61_n,sp61_d,tl_min_n,tl_min_d,tl_mean_n,tl_mean_d,tl_max_n,tl_max_d,tc_n,tc_d,tc_ratio_n,tc_ratio_d,sp61_resi_n,sp61_resi_d_alt,sp61_resi_regional_alt,sp61_resi_regional_alt_cont
356,R91,ES64,Ciudad_Autonoma_de_Melilla_ES,2001,ES,ES6,300.574686719,1.540948999256344,1.8963155474033029,1.0000000000000002,3.7838921704446795,6.1102703802977665,1.0382794129902815,0.03827941299028148,1.0000000000000038,3.774758283725532e-15,1.0012300676622872,0.001230067662287171,1.0269501015742237,0.026950101574223728,0.9704556424125894,-0.029544357587410586,0.9440555164675333,-0.05594448353246673,1.0382794129902815,0.03827941299028148,-1.0,-0.09391893086141467
357,R92,ES70,Canarias_ES,2001,ES,ES7,11485.912530749,1.816189868494161,1.5224529088474446,3.3292700136383213,4.583083922685057,5.248168347392163,1.1229765465518944,0.12297654655189438,0.9631433026760874,-0.03685669732391261,0.979792133291284,-0.020207866708715994,0.9871301917860462,-0.012869808213953782,0.9713777732950812,-0.028622226704918763,0.9889250779630238,-0.011074922036976242,1.1229765465518944,0.12297654655189438,1.0,1.9108785133931103
358,R93,FI13,ItaSuomi,2001,FI,FI1,6880.0631441000005,2.021986681766825,2.0174948067017606,3.2035741066115295,4.436755776024082,5.110229065381924,1.095343680796741,0.09534368079674094,0.9548909476911185,-0.045109052308881514,0.9839682620411206,-0.016031737958879355,0.9773273008573002,-0.02267269914269976,0.9755438138158112,-0.024456186184188766,0.996672082156128,-0.003327917843871986,1.095343680796741,0.09534368079674094,1.0,1.2568032653440067
359,R94,FI18,EtelaSuomi,2001,FI,FI1,35354.2504431,2.0813693499844974,2.10722309736375,3.470903269424819,4.541506278635938,5.552245174692209,1.0385074257675586,0.03850742576755861,1.0155852979969742,0.015585297996974168,0.9908746998463072,-0.009125300153692839,0.9963129514382059,-0.0036870485617941373,0.9953065275930012,-0.0046934724069988,1.0099063721367225,0.009906372136722519,1.0385074257675586,0.03850742576755861,-1.0,-0.08852182456135273
360,R95,FI19,LansiSuomi,2001,FI,FI1,14807.55762422,2.0380875237320675,1.9436130099081323,3.041880509045635,4.554032035964138,5.410104384455245,1.1168529386921036,0.11685293869210356,0.9615382511524846,-0.03846174884751541,0.9892431834790951,-0.010756816520904877,0.9990152659895614,-0.000984734010438637,0.9835801174261745,-0.01641988257382554,1.005754585926605,0.005754585926605049,1.1168529386921036,0.11685293869210356,1.0,1.7659315373777418
361,R96,FI1A,PohjoisSuomi,2001,FI,FI1,6512.09911067,2.035737684771733,1.9295507596344257,3.257515612730745,4.419644032381262,5.102529263344744,0.9424255833891452,-0.05757441661085483,0.9734329539941964,-0.02656704600580362,0.9675035050745279,-0.03249649492547213,0.9420796543871878,-0.05792034561281223,0.9956870196982062,-0.004312980301793834,1.0662765123916464,0.06627651239164645,0.9424255833891452,-0.05757441661085483,-1.0,-2.362797516540759
362,R97,FI20,Aland,2001,FI,FI2,408.034946991,2.6944032657062573,9.766850365910813,1.0000000000000007,3.909583567497696,4.941362717621106,1.2921917775767453,0.2921917775767453,1.0000000000000024,2.4424906541753444e-15,0.9652792661140495,-0.03472073388595054,0.9688033351344951,-0.031196664865504875,0.9979448677455769,-0.0020551322544231088,1.1225677757743946,0.1225677757743946,1.2921917775767453,0.2921917775767453,1.0,5.916235583013163
363,R98,FR10,Ile_de_France,2001,FR,FR1,136412.30518539998,1.4138059018462954,1.3998449660386583,2.7877438243735764,3.9223383609142184,4.797630501553975,1.0136433805827372,0.013643380582737175,0.9961583338893797,-0.003841666110620312,0.9987494051126775,-0.001250594887322487,0.9949063019308859,-0.005093698069114083,0.9901096328688362,-0.009890367131163758,0.9884125641294081,-0.011587435870591856,1.0136433805827372,0.013643380582737175,-1.0,-0.6770585570836829
364,R99,FR21,ChampagneArdenne,2001,FR,FR2,11588.46798789,1.6233361710635803,1.5594287109674336,2.869978336704448,3.9895310199653378,4.764970108195712,0.9964120552053589,-0.0035879447946410847,0.9939544971880696,-0.006045502811930392,1.0009902789437273,0.000990278943727274,0.9975255922221432,-0.0024744077778567908,0.9898418255092775,-0.010158174490722538,0.9901841457568478,-0.009815854243152233,0.9964120552053589,-0.0035879447946410847,-1.0,-1.0849273434878426
365,R100,FR22,Picardie,2001,FR,FR2,14372.92781824,1.5390722074738832,1.4812148445092066,2.879127135521132,4.006354206653849,4.73920014170684,1.0488834938310614,0.048883493831061386,0.9924709830726272,-0.007529016927372845,1.003250534616449,0.0032505346164490856,0.9979479175646389,-0.0020520824353611467,0.9909615004530312,-0.009038499546968781,0.9784175523005152,-0.021582447699484808,1.0488834938310614,0.048883493831061386,1.0,0.1570817025047553
366,R101,FR23,HauteNormandie,2001,FR,FR2,14882.7518354,1.6020333748674898,1.459012779921663,2.9042833799910017,4.062065686017526,4.835821046047997,1.0041574222722462,0.004157422272246247,0.9952198249968653,-0.004780175003134657,0.9987787635772775,-0.001221236422722538,0.9958012423533935,-0.004198757646606488,0.9884935685070159,-0.011506431492984137,0.9899112593359048,-0.010088740664095153,1.0041574222722462,0.004157422272246247,-1.0,-0.901593015069123
367,R102,FR24,Centre,2001,FR,FR2,20268.45797203,1.5625257240605375,1.5088989444555383,2.888088640408265,4.011622273690291,4.757417772810064,1.0524291751815864,0.05242917518158641,0.9954012183851412,-0.004598781614858827,1.0062638446588845,0.006263844658884521,0.9986993305760989,-0.0013006694239010574,0.9950280282518448,-0.004971971748155224,0.9813083108734217,-0.01869168912657826,1.0524291751815864,0.05242917518158641,1.0,0.2410086621403197
368,R103,FR25,BasseNormandie,2001,FR,FR2,10880.3398626,1.6319429028240464,1.5330059604798068,2.8967737822907083,4.046203093893667,4.757320681594379,1.005833753348814,0.005833753348813975,0.9965079024581895,-0.003492097541810457,1.001028244440715,0.0010282444407150315,0.9971926978155301,-0.0028073021844698953,0.9961896072725951,-0.00381039272740491,0.9935299718426532,-0.006470028157346763,1.005833753348814,0.005833753348813975,-1.0,-0.8619139360176145
369,R104,FR26,Bourgogne,2001,FR,FR2,13062.55122174,1.5671771117930504,1.5242058370446738,2.881664993615915,3.9989233289760437,4.729923832003323,1.014626712563014,0.014626712563013955,0.9938588689962512,-0.006141131003748801,1.0002460220692142,0.00024602206921420233,0.9942357223814399,-0.005764277618560132,0.9875878936624387,-0.01241210633756129,0.9830276353997789,-0.016972364600221113,1.014626712563014,0.014626712563013955,-1.0,-0.6537828999508645
370,R105,FR30,Nord__PasdeCalais,2001,FR,FR3,26157.4588334,1.493006199734407,1.4719329732848914,2.8697320407102778,3.968308177058949,4.720015093852714,1.035732502623695,0.035732502623694984,0.9906589669718554,-0.009341033028144596,0.9998945611461093,-0.00010543885389069363,0.9921065979326067,-0.007893402067393307,0.9942342584243088,-0.005765741575691208,0.9887488519746636,-0.011251148025336444,1.035732502623695,0.035732502623694984,-1.0,-0.15420478917754737
371,R106,FR41,Lorraine,2001,FR,FR4,17102.41927329,1.5397817932433908,1.4793686587852002,2.905576615870542,4.056085998263818,4.768565062869228,1.0613851947724773,0.06138519477247728,0.9954309360973399,-0.004569063902660098,1.0075984403540845,0.0075984403540845236,1.0005387272057453,0.0005387272057453263,0.9947423673736343,-0.005257632626365694,0.9783538508193717,-0.02164614918062835,1.0613851947724773,0.06138519477247728,1.0,0.45299936869062013
372,R107,FR42,Alsace,2001,FR,FR4,14247.0345232,1.5134367121597403,1.4445010556978333,2.8828772902182074,3.948048800158787,4.686919688646992,1.0296270470996798,0.029627047099679782,0.9985038671816543,-0.0014961328183457079,1.0048924644304875,0.00489246443048752,0.9963660612262347,-0.0036339387737652773,0.9976742751213994,-0.00232572487860061,0.9896011349008433,-0.010398865099156662,1.0296270470996798,0.029627047099679782,-1.0,-0.29872209591321414
373,R108,FR43,FrancheComte,2001,FR,FR4,9046.97482626,1.546301158615008,1.5415424523468029,2.8708545407453916,3.9629275186388497,4.715330089203266,1.0419515643956008,0.04195156439560077,0.995526976887662,-0.004473023112337993,1.0041319735606615,0.004131973560661528,1.0030369072281755,0.0030369072281755116,0.9942226546612031,-0.005777345338796924,0.9818098492331522,-0.018190150766847824,1.0419515643956008,0.04195156439560077,-1.0,-0.006998400700327816
374,R109,FR51,Pays_de_la_Loire,2001,FR,FR5,28484.5640826,1.5482795837720862,1.4124620637496306,2.887671989950527,4.064524133696513,4.783641995437033,1.0645804082355643,0.06458040823556432,0.9977570480092219,-0.0022429519907780637,1.0081476843731036,0.008147684373103647,1.0016642025437108,0.0016642025437108021,0.9961067847616248,-0.0038932152383751584,0.9810012892269435,-0.018998710773056482,1.0645804082355643,0.06458040823556432,1.0,0.5286306860124123
375,R110,FR52,Bretagne,2001,FR,FR5,24111.38674429,1.5503917691917124,1.4570395970789263,2.9037095096085137,4.021345358763748,4.727421879708912,1.0522075385450727,0.05220753854507265,0.9955837710479619,-0.0044162289520380815,1.0037366366658376,0.003736636665837567,1.0012293076765841,0.0012293076765841349,0.9969462041026408,-0.0030537958973592128,0.9813896493323818,-0.01861035066761818,1.0522075385450727,0.05220753854507265,1.0,0.23576248031867975
376,R111,FR53,PoitouCharentes,2001,FR,FR5,13266.20081459,1.552677410120749,1.4810639678559965,2.880857471688386,4.037348732926781,4.775463546600636,1.053122950805599,0.053122950805599034,0.9951844792493196,-0.004815520750680369,1.0091443711422454,0.009144371142245422,1.0061461155444882,0.006146115544488184,0.9960001085642354,-0.003999891435764624,0.9821257876989937,-0.017874212301006276,1.053122950805599,0.053122950805599034,1.0,0.25743046461955954
377,R112,FR61,Aquitaine,2001,FR,FR6,27157.441929700002,1.5488538561975684,1.4254335132148217,2.906855863877234,4.1308939492831405,4.856809324623035,1.0925481130534849,0.09254811305348487,0.9978456867559478,-0.0021543132440522417,1.013035190711584,0.013035190711583988,1.0119776706863715,0.011977670686371455,0.9977057567767623,-0.0022942432232376797,0.9754138668862604,-0.024586133113739583,1.0925481130534849,0.09254811305348487,1.0,1.1906316390888736
378,R113,FR62,MidiPyrenees,2001,FR,FR6,22910.34435422,1.5394200982290498,1.4264128406267966,2.9078484989282884,4.096381493555258,4.835334899266168,1.1054191471461308,0.10541914714613076,0.9910428898148238,-0.008957110185176198,1.0067688411684763,0.006768841168476314,1.0049784368630204,0.004978436863020352,0.9942967270511915,-0.005703272948808458,0.9695881188670843,-0.030411881132915708,1.1054191471461308,0.10541914714613076,1.0,1.4952914920115037
379,R114,FR63,Limousin,2001,FR,FR6,5506.24147797,1.568680627579967,1.547545770652017,2.8682287406610563,4.028001968594942,4.748013544633142,1.0397232171304958,0.03972321713049576,0.9949390456233831,-0.005060954376616911,1.005732775998029,0.005732775998029016,1.0074894290921939,0.0074894290921938556,0.9939448500431208,-0.006055149956879169,0.9838208208275322,-0.016179179172467806,1.0397232171304958,0.03972321713049576,-1.0,-0.05974380912367538
380,R115,FR71,RhoneAlpes,2001,FR,FR7,53167.7128375,1.5555768428773282,1.3908508061447213,2.9118218449608912,4.09572569576982,4.924667111428138,1.0367200686138744,0.036720068613874446,0.9962490220276323,-0.003750977972367675,1.0021318699973745,0.0021318699973744692,0.9991390464348942,-0.0008609535651058486,0.9944199923442724,-0.005580007655727637,0.9878013899189095,-0.012198610081090466,1.0367200686138744,0.036720068613874446,-1.0,-0.1308289122158528
381,R116,FR72,Auvergne,2001,FR,FR7,10239.13615273,1.7459064274293994,1.7194282350538446,2.9097520217649206,4.080564618973385,4.79538145813951,1.0140170267807946,0.01401702678079464,0.9928054749061136,-0.007194525093886406,0.9982266096713313,-0.0017733903286687447,0.9940904613888312,-0.00590953861116883,0.9985441161865616,-0.0014558838134384189,0.9990134693905587,-0.0009865306094413162,1.0140170267807946,0.01401702678079464,-1.0,-0.6682142796988277
382,R117,FR81,LanguedocRoussillon,2001,FR,FR8,19522.209330870002,1.6759918123780224,1.5661956531297607,2.94498648076449,4.241079006518098,4.995145687671824,1.0796048482377316,0.07960484823773162,0.9915941625324707,-0.00840583746752932,1.0093141435207134,0.009314143520713358,1.0112215001550033,0.011221500155003339,0.988262650123464,-0.011737349876535963,0.9682116283953748,-0.03178837160462522,1.0796048482377316,0.07960484823773162,1.0,0.8842620710555549
383,R118,FR82,ProvenceAlpesCote_d_Azur,2001,FR,FR8,43017.996209,1.6564904937336566,1.499352072059135,2.9068144669922455,4.199786692119236,4.946954429598756,1.0531865429158596,0.05318654291585956,0.9919999672987473,-0.008000032701252713,1.0015802636232196,0.0015802636232196132,0.9990138479856118,-0.0009861520143882307,0.9922185150725664,-0.0077814849274335796,0.9831825670314547,-0.01681743296854532,1.0531865429158596,0.05318654291585956,1.0,0.2589357021023878
384,R119,FR83,Corse,2001,FR,FR8,1948.6190436020001,1.5720205104242844,1.6667487938124272,1.000000000000004,3.7807561925641773,4.775580616676508,1.0982442995419057,0.09824429954190572,1.0000000000000047,4.6629367034256575e-15,1.0180639084289926,0.018063908428992637,1.0138963681121531,0.013896368112153112,1.0013964577406576,0.001396457740657553,0.9750007038171559,-0.024999296182844133,1.0982442995419057,0.09824429954190572,1.0,1.3254614690225632
385,R120,GR11,Anatoliki_Makedonia_Thraki,2001,GR,GR1,3409.155418275,2.0885847010086316,2.0150033830056606,3.3772921595078937,4.447715532899789,5.16678182493881,1.1062409129799287,0.10624091297992866,0.9921718747300046,-0.007828125269995434,1.002830465521531,0.0028304655215309893,0.9836963832409947,-0.01630361675900527,0.9720395260343948,-0.027960473965605193,0.9214871290906906,-0.07851287090930936,1.1062409129799287,0.10624091297992866,1.0,1.514742847377329
386,R121,GR12,Kentriki_Makedonia,2001,GR,GR1,12103.52647361,1.9993383178941757,1.7977439918736065,3.3942784108191937,4.627271851804922,5.585778020617782,1.0037762148794027,0.0037762148794027173,0.9839229755559633,-0.01607702444403669,0.9780051149634834,-0.021994885036516587,0.9595578302413806,-0.04044216975861936,0.9813615814872703,-0.018638418512729737,1.026993878967494,0.026993878967493945,1.0037762148794027,0.0037762148794027173,-1.0,-0.9106162673890813
387,R122,GR13,Dytiki_Makedonia,2001,GR,GR1,2030.831319036,2.045043169536759,2.111563436518261,3.4005409249562177,4.664729045480174,5.518172074230852,0.9798918582124693,-0.02010814178753073,0.965514588317232,-0.034485411682767975,0.9657984077846068,-0.034201592215393206,0.9485461664232293,-0.05145383357677069,0.9647705445156046,-0.03522945548439538,1.0127185163990777,0.012718516399077728,0.9798918582124693,-0.02010814178753073,-1.0,-1.475963584234214
388,R123,GR14,Thessalia,2001,GR,GR1,4998.541318334001,2.0300403113949996,1.9220599333493131,3.3512691469437184,4.71553024711094,5.578518434209011,1.0432876180279018,0.04328761802790182,0.9616960200686985,-0.038303979931301524,0.9808255530219923,-0.019174446978007742,0.9471157171385974,-0.052884282861402565,0.9631676353178052,-0.03683236468219475,0.9965885232652998,-0.003411476734700214,1.0432876180279018,0.04328761802790182,1.0,0.02462624578756815
389,R124,GR21,Ipeiros,2001,GR,GR2,2266.427292501,2.0468516837749107,1.9448187679131665,3.2362800743785103,4.4390538386566885,5.352562955290332,1.0485316692582343,0.04853166925823427,0.9468291625881459,-0.05317083741185413,0.9740771933620032,-0.025922806637996842,0.9520055553197204,-0.04799444468027958,0.9619222515671726,-0.03807774843282741,0.9651587207974575,-0.03484127920254254,1.0485316692582343,0.04853166925823427,1.0,0.14875394718684182
390,R125,GR22,Ionia_Nisia,2001,GR,GR2,1735.892974953,2.078120441988336,2.2204006652992367,3.1364009901575143,4.383862208959938,5.370591293102773,1.0984048039926029,0.09840480399260287,1.485663626916731,0.48566362691673093,1.007829485524921,0.00782948552492102,0.9573894087797952,-0.04261059122020483,0.962499141154202,-0.03750085884579801,0.9360558200282356,-0.06394417997176438,1.0984048039926029,0.09840480399260287,1.0,1.3292606402461686
391,R126,GR23,Dytiki_Ellada,2001,GR,GR2,4629.800622116,2.003749010242375,1.786433499651408,3.3989908559895676,4.7051991802519675,5.7064035075983,1.1046910190226764,0.10469101902267641,1.0008371201489703,0.0008371201489703051,0.9847478789024466,-0.015252121097553362,0.9579648022962733,-0.04203519770372666,0.9775899750904754,-0.022410024909524595,0.9444736598930217,-0.05552634010697832,1.1046910190226764,0.10469101902267641,1.0,1.4780565592622243
392,R127,GR24,Sterea_Ellada,2001,GR,GR2,5612.315319159,1.9554573299749445,1.5857376237460525,3.5099980231758465,4.900894667325374,5.695584409504797,1.0021635249868794,0.0021635249868794393,0.9757680783587395,-0.024231921641260534,0.9710335866390072,-0.028966413360992815,0.9472257395620745,-0.052774260437925546,0.9663426147315483,-0.033657385268451745,0.9902517527439546,-0.009748247256045395,1.0021635249868794,0.0021635249868794393,-1.0,-0.9487889473718559
393,R128,GR25,Peloponnisos,2001,GR,GR2,4726.78249017,1.8396017063589534,1.3570645447287835,3.4356060081958884,5.00842718123577,5.900004790066486,0.9533733575342969,-0.04662664246570314,0.9655192324243673,-0.034480767575632676,0.9670436733770124,-0.03295632662298764,0.9405814574486618,-0.05941854255133816,0.9734766214343575,-0.026523378565642464,1.0361843999981462,0.036184399998146155,0.9533733575342969,-0.04662664246570314,-1.0,-2.103661596545193
