,Region,RegionCode,RegionName,T,Nuts0,Nuts1,sp61,tc,tc_ratio,tl_min,tl_mean,tl_max,sp61_n,sp61_d,tl_min_n,tl_min_d,tl_mean_n,tl_mean_d,tl_max_n,tl_max_d,tc_n,tc_d,tc_ratio_n,tc_ratio_d,sp61_resi_n,sp61_resi_d_alt,sp61_resi_d,sp61_resi,sp61_resi_alt,sp61_resi_regional,sp61_resi_regional_alt,sp61_resi_regional_alt_cont,key,tl_diff
2844,R192,PL33,Swietokrzyskie,2010,PL,PL3,8.518060029439576,2.1692905215421345,1.6088518814925257,3.6401453553125487,5.398770162238983,6.305876927270615,1.9973049409956491,0.15033005836947888,1.0831142073068316,0.026720942814068893,1.1344301642607217,-0.003083327364280075,1.079344964964758,-0.003887670629538764,1.0928199794284486,0.02075650733795653,1.022151540507572,0.03831754258723141,1.9973049409956491,0.9973049409956491,0.15033005836947888,-1.0,-1.0,1.0,1.0,1.778209293561148,PL332010,2.6657315719580668
2845,R193,PL34,Podlaskie,2010,PL,PL3,8.423416169951041,2.13907741465493,1.5419702750135205,3.670169989852402,5.399506466517204,6.300621158269697,1.9062270948172149,0.203221333096975,1.0877832665260612,0.03645314107306419,1.1457884343168039,0.01433479517967573,1.1110148021716122,0.0021976693143277437,1.0990767253784661,0.016038060049686775,1.040178240692893,0.003040178574466479,1.9062270948172149,0.9062270948172149,0.203221333096975,-1.0,-1.0,1.0,1.0,1.524492192312411,PL342010,2.6304511684172955
2846,R194,PL41,Wielkopolskie,2010,PL,PL4,9.834615449884899,2.094875734938918,1.3915246101292875,3.75631472646272,5.393917743230154,6.184686329434568,2.054660482395213,0.1890182244300045,1.0774785255232835,0.03247336716454119,1.104234837152745,0.0045348299902516764,1.075654217804303,0.014595080144410355,1.0647003848648613,0.017123766592226364,0.9873803336327204,0.017260845203690423,2.054660482395213,1.0546604823952128,0.1890182244300045,-1.0,1.0,1.0,1.0,1.9379855982833705,PL412010,2.428371602971848
2847,R195,PL42,Zachodniopomorskie,2010,PL,PL4,8.985584216698596,2.110687997410475,1.4209668039033045,3.809682510918127,5.459135143091537,6.211132766166634,1.7359305824315219,0.1949267194856672,1.0912940830013247,0.045053129744084375,1.115355685027538,0.014731180469944816,1.1245115279696842,0.04158679283000555,1.0855009947529566,0.011695337685851737,1.0208733739982243,-0.004509607425386752,1.7359305824315219,0.7359305824315219,0.1949267194856672,-1.0,-1.0,1.0,1.0,1.0500943086534276,PL422010,2.4014502552485073
2848,R196,PL43,Lubuskie,2010,PL,PL4,8.413305332742178,2.0969732441912567,1.4534304911498737,3.6395762740598436,5.333790323849485,6.149824820593988,1.9008692555821156,0.19902268143126722,1.0743706450951824,0.03765120249993448,1.1282289604405713,0.007086593035079636,1.1262995359155306,0.028429418545898866,1.0881528501918198,0.018016019718950727,1.0131360352882284,0.004249680590056482,1.9008692555821156,0.9008692555821156,0.19902268143126722,-1.0,-1.0,1.0,1.0,1.5095667686586398,PL432010,2.5102485465341444
2849,R197,PL51,Dolnoslaskie,2010,PL,PL5,9.751035395469538,2.0651837450887953,1.4179014530397909,3.7263481114138246,5.3355250666200815,6.142226296154911,2.208482710842709,0.331184994442407,1.07938273040009,0.036520481244041836,1.100609845894243,0.013601577967209622,1.1065799817180533,0.030651303751032755,1.0616734396328327,0.007526835858245429,0.9784643434900325,-0.0156024576147068,2.208482710842709,1.2084827108427092,0.331184994442407,1.0,1.0,1.0,1.0,2.3664907896869942,PL512010,2.4158781847410866
2850,R198,PL52,Opolskie,2010,PL,PL5,8.345074910404957,2.1533387956226857,1.5407133409375544,3.6294284666120324,5.324142616680439,6.169222283188665,1.8708691317512702,0.150405141337703,1.0844746811559343,0.028445776811076184,1.1236534766216777,0.004904297383027556,1.1283827955805472,0.03227625190674699,1.0961916520675719,0.014394724371641132,1.0163959467133483,0.01259048426371634,1.8708691317512702,0.8708691317512702,0.150405141337703,-1.0,-1.0,1.0,1.0,1.4259949147464035,PL522010,2.5397938165766325
2851,R199,PL61,KujawskoPomorskie,2010,PL,PL6,9.12074891565695,2.1520317841251044,1.5457547066197033,3.7030137978295947,5.3369784204947,6.172529860171617,1.8419547904523201,0.1939074129159386,1.0759943256267495,0.028526378434015065,1.1168239253420456,0.00619462633758916,1.0748551256261145,0.015952416084350718,1.0743475431058005,0.009995984228235555,1.0201473752844958,-0.001941723848093213,1.8419547904523201,0.8419547904523201,0.1939074129159386,-1.0,-1.0,1.0,1.0,1.345447743653733,PL612010,2.4695160623420227
2852,R200,PL62,WarminskoMazurskie,2010,PL,PL6,8.603519368442647,2.151702270726692,1.566233445722364,3.667673357732227,5.32969361529674,6.153292131343532,1.9580624886409863,0.22195881341195678,1.0806199445220201,0.03923980606669564,1.1343855870971273,0.013991675396377579,1.107495225007819,0.03265165869644404,1.093958500623367,0.02107548781993218,1.023679975587611,0.015549143663492249,1.9580624886409863,0.9580624886409863,0.22195881341195678,-1.0,-1.0,1.0,1.0,1.6688909282826083,PL622010,2.485618773611305
2853,R201,PL63,Pomorskie,2010,PL,PL6,9.31587519487702,2.08413346133863,1.4331160399295055,3.713029073708808,5.33434493332936,6.114453889602365,2.0256340445780188,0.22502945426546583,1.0851931979883374,0.0364635168036016,1.1150880868241206,0.01282166021372233,1.1186438636524603,0.0275373900373157,1.075162143900241,0.007528807993534947,0.9821250627146165,-0.013125780908615825,2.0256340445780188,1.0256340445780188,0.22502945426546583,-1.0,-1.0,1.0,1.0,1.8571261580180936,PL632010,2.401424815893557
2854,R202,PT11,Norte,2010,PT,PT1,10.008768613684529,1.9263618760930377,1.6190083362983934,3.3710696132458082,4.843968733193582,6.160214179686799,1.4186234483483073,0.048465697567880994,1.0367317090456427,0.0005230739854635846,1.022786917054794,3.174568696051594e-05,1.1256886981406173,-0.00576662102220693,1.0236445965402416,-0.00035055337994727154,1.0222532844549712,-0.0015065663367799242,1.4186234483483073,0.41862344834830734,0.048465697567880994,1.0,-1.0,-1.0,1.0,0.16616644207416645,PT112010,2.7891445664409904
2855,R203,PT15,Algarve,2010,PT,PT1,8.225866165259504,2.074808745705166,1.924223541316921,3.3853947109436384,4.983919670328249,6.398447719663445,1.416617205789855,0.0350198232226111,1.0451513696806867,0.004696713167247513,1.0173294835599125,0.000909753397418056,1.0995529268481794,-0.014147492937411688,1.0353229894019038,0.004790930229686241,1.0576063328094765,0.002183049556915506,1.416617205789855,0.41661720578985495,0.0350198232226111,1.0,-1.0,-1.0,1.0,0.16057761814287638,PT152010,3.013053008719807
2856,R204,PT16,Centro_PT,2010,PT,PT1,9.671512358761252,1.9541909587142607,1.6290184324925767,3.389302334618335,4.9396425248675655,6.297662062410359,1.3658552079152966,0.019051637853731984,1.03704811648581,0.002235696666679443,1.0185301230508141,-0.002095740177534333,1.117542568667181,-0.009953420811299463,1.0219833024713545,0.0010903720929595906,1.0227536981058496,0.00415160952306981,1.3658552079152966,0.3658552079152966,0.019051637853731984,-1.0,-1.0,-1.0,1.0,0.019169059478726977,PT162010,2.9083597277920243
2857,R205,PT17,Lisboa,2010,PT,PT1,10.28116729043346,1.8903901653430022,1.6735490129646082,3.3056363720330717,4.712367661568893,6.156904804941605,1.5136682912514434,0.025733950287909035,1.0453911932918205,0.0021173469566913017,1.0372726407503488,0.001390583094794895,1.1463888096365282,-0.0019779034153182273,1.0270767513891441,-0.0011185317098769687,1.0136529596654995,0.0017662547058110434,1.5136682912514434,0.5136682912514434,0.025733950287909035,-1.0,1.0,-1.0,1.0,0.43093447339960633,PT172010,2.851268432908533
2858,R206,PT18,Alentejo,2010,PT,PT1,8.704882947475804,2.048534865794912,1.6844895497731123,3.4274541753542205,5.069534093602178,6.5771282139242375,1.3158626851041415,0.06323040920674927,1.048088036156634,0.006167558694404551,1.0159347069777105,0.006368943558308526,1.1043445766679936,0.009259969999116047,1.0399728491996287,-0.0028347088054536673,1.0578173751226247,-0.012494409515824811,1.3158626851041415,0.3158626851041415,0.06323040920674927,1.0,-1.0,-1.0,0.0,-0.12009595944703871,PT182010,3.149674038570017
2859,R207,SE11,Stockholm,2010,SE,SE1,10.609393962114872,1.8592938606774605,1.6867727120431046,3.2731860250349305,4.364505740415432,5.344867679419451,1.370961364492755,0.1338487205966088,1.0219859915095868,0.005764764710576298,1.0707605975691021,0.00024684928842266807,1.0674673312137957,-0.00356411223006603,1.0598266068509616,0.024655875558357687,1.024395681194825,0.03531533270253018,1.370961364492755,0.37096136449275496,0.1338487205966088,-1.0,1.0,1.0,1.0,0.033393366483273505,SE112010,2.0716816543845207
2860,R208,SE12,ostra_Mellansverige,2010,SE,SE1,9.763307614737803,1.9603426804623734,1.972618964500947,3.3542593703736134,4.282511292923552,4.991239432520717,1.2040108109815812,0.212393503160332,1.001966463877367,0.010340893676069829,1.0412693440076755,0.017822875091252577,1.0504056233479764,0.03493224613049861,1.040532680100779,0.023533689061882912,1.0487166095795155,0.009740339032553225,1.2040108109815812,0.20401081098158125,0.212393503160332,1.0,-1.0,1.0,0.0,-0.431683622774262,SE122010,1.6369800621471038
2861,R209,SE21,Sydsverige,2010,SE,SE2,9.581891370911269,1.784812841157573,1.743657746480305,3.1670631554680666,4.197138649935842,5.221474902932665,1.1365045318748555,0.1930770582987258,0.9998773492912097,0.01002102097946278,1.0124704562396145,0.02071680607761217,1.0592334540904595,0.021113445724102453,1.047735148341312,0.027946418539816387,1.0718177738980894,0.010162286553276001,1.1365045318748555,0.13650453187485545,0.1930770582987258,-1.0,-1.0,1.0,0.0,-0.6197370097361306,SE212010,2.0544117474645986
2862,R210,SE22,Norra_Mellansverige,2010,SE,SE2,9.094724390451038,2.032797891385772,2.2225149572874447,3.470593327900239,4.261430806221381,5.140160281918293,1.0525450319333942,0.17277658469039026,1.0411294649878855,0.011496507063393002,1.0278985430693284,0.013998562828221983,1.0599728009439855,0.002788218253409358,1.0700438615042211,0.02533025209671358,1.15297033998273,0.00950664670930923,1.0525450319333942,0.052545031933394215,0.17277658469039026,-1.0,-1.0,1.0,0.0,-0.8536244131087084,SE222010,1.669566954018054
2863,R211,SE23,Mellersta_Norrland,2010,SE,SE2,8.448578988251958,2.4572879653441815,3.0872827638571865,3.789803880009864,4.440942306233372,5.12262123542491,1.1378871282592875,0.22227588390367337,1.0353411291931973,0.03250526171506496,1.0263769977808057,0.02077396122989561,1.0260785148772065,0.029913389003025315,1.0652118206963959,0.01589640983338425,1.1227016416844988,0.001984468296698516,1.1378871282592875,0.1378871282592875,0.22227588390367337,1.0,-1.0,1.0,0.0,-0.6158854875320608,SE232010,1.3328173554150462
2864,R212,SE31,ovre_Norrland,2010,SE,SE3,8.806456414537216,1.9648514605414078,2.043499125647974,3.4135453068391692,4.3051048100279266,5.2155167786648144,1.3094046150754068,0.3336942723779116,0.9990437933351171,-0.0011435801795507405,1.0259686784966577,0.0085327730148963,1.0834543288177936,0.016391538214381773,1.0261991884649286,-0.0025274111010800127,1.0263572825513112,-0.0423308427114375,1.3094046150754068,0.30940461507540684,0.3336942723779116,1.0,1.0,1.0,0.0,-0.13808631468822227,SE312010,1.8019714718256452
2865,R213,SE32,Smaland_med_oarna,2010,SE,SE3,9.276869228807477,1.8546437359060426,1.8024551680198386,3.1040160909252252,4.425735473577793,5.370933445971514,1.2013530412338518,0.2530551244733541,1.0048244226987508,0.014768568506988378,1.0526026980928784,0.02596899194616853,1.072754533005761,0.01858242007854538,1.0710334413753597,0.034205705858874946,1.0910360444816998,0.004715035340283391,1.2013530412338518,0.20135304123385178,0.2530551244733541,1.0,-1.0,1.0,0.0,-0.4390874170499788,SE322010,2.2669173550462887
2866,R214,SE33,Vastsverige,2010,SE,SE3,10.058404395876437,1.7180911245633856,1.5897570872016256,3.1807147469412023,4.382753772799343,5.3894963326302685,1.215319643277519,0.24982529068794368,1.0036123870151759,0.015453769663327677,1.0401386386610905,0.03232547727188062,1.0759691275798173,0.026166509231336343,1.0405382438097455,0.03346823528838705,1.0493344916046714,-6.679033649792387e-05,1.215319643277519,0.21531964327751907,0.24982529068794368,1.0,-1.0,1.0,0.0,-0.4001804167914131,SE332010,2.2087815856890662
2867,R215,SI00,Slovenija,2010,SI,SI0,9.611046653752037,1.897903768201886,1.5274230411652936,3.408448518695203,4.66502381060195,5.328368346350912,1.6114804695305982,0.0023037182351415275,1.0145260997982966,0.0070665379092775815,1.0239896326216247,0.007449831386515893,1.0117807486935815,0.0013367006126272507,1.0201778685758969,0.01359692175500049,1.0419063815854617,0.014462733470420597,1.6114804695305982,0.6114804695305982,0.0023037182351415275,0.0,0.0,-1.0,1.0,0.7034115178302858,SI002010,1.9199198276557086
2868,R216,SK01,Bratislavsky_kraj,2010,SK,SK0,9.28353336026681,2.159617130353063,1.485426312049781,4.196980509097062,5.370988964758557,6.629162159090449,3.422419784999842,0.18301788752201276,1.016679422996842,0.007262658599468841,0.9983939439695552,0.014791347832848634,0.964397126046092,0.007075833411801291,1.0677870732259376,0.006051017320925833,1.1805731872862062,-0.0072309998074251425,3.422419784999842,2.422419784999842,0.18301788752201276,1.0,1.0,1.0,1.0,5.748175891793079,SK012010,2.432181649993387
2869,R217,SK02,Zapadne_Slovensko,2010,SK,SK0,9.465791412575713,2.266764201475467,1.481490618453356,4.2840151709333725,5.546744442009443,6.683168451215075,3.0482953998397884,0.08990813186923807,1.034314917814442,0.006574335445704849,1.0103744283407947,-0.0006912461804660097,0.9727878425141723,-0.009107877569297984,1.0853379123400146,0.010188252672394205,1.1448723365963651,0.02371383253372006,3.0482953998397884,2.0482953998397884,0.08990813186923807,-1.0,-1.0,1.0,1.0,4.705971244975787,SK022010,2.399153280281703
2870,R218,SK03,Stredne_Slovensko,2010,SK,SK0,8.947781813372108,2.332951184264796,1.6921046468594636,3.993937155654807,5.580903069537653,6.608811851447037,3.174673193385758,0.23755568795437387,1.0068968367350795,0.02330406453302747,1.0305900849543856,0.007525907587334624,0.9910319126479827,-0.0014501486536595554,1.061955218716509,0.008405511946121269,1.1228607888371938,-0.009789679632209669,3.174673193385758,2.174673193385758,0.23755568795437387,1.0,1.0,1.0,1.0,5.058024008475227,SK032010,2.6148746957922295
2871,R219,SK04,Vychodne_Slovensko,2010,SK,SK0,8.880356492618915,2.261599915221124,1.6592343308356392,3.837728108889749,5.485684699041429,6.613367164697433,2.7614640101668733,0.0757248061075182,0.9469883327371373,-0.001599550868108257,1.017343621592793,-0.005460211984444685,0.9894202998663256,-0.001755535141498954,1.0596651528446244,0.0005711672405068757,1.1758009150024233,0.016585211870702388,2.7614640101668733,1.7614640101668733,0.0757248061075182,-1.0,-1.0,1.0,1.0,3.9069401766259224,SK042010,2.7756390558076838
2872,R220,UKC1,Tees_Valley_and_Durham,2010,UK,UKC,9.100208750792843,1.9401580749714364,2.1576139141897053,3.6487413495987218,4.185579470139085,5.62517126638528,1.0749549514165582,0.09227470025249618,1.044840494164077,-0.030309816819909186,1.0132665481719458,-0.005244945121822386,1.0724728602382276,-0.012859295873697718,1.0528998838154222,0.01886154019739439,1.120940665159485,0.0849817290080499,1.0749549514165582,0.07495495141655817,0.09227470025249618,1.0,-1.0,1.0,0.0,-0.791196720216776,UKC12010,1.9764299167865582
2873,R221,UKC2,Northumberland_Tyne_and_Wear,2010,UK,UKC,9.39734366703609,1.8636053514556934,1.8557678440471121,3.717192905112591,4.258661952626418,5.695401023790608,1.2233316443508373,0.09102471315584837,1.0849460331166323,0.0035401888780051127,1.039662484998893,0.0033446506039760404,1.1004961367428963,-0.01985355917604359,1.0325932363951105,0.013186048999959565,0.9949626130346534,0.019022305106840443,1.2233316443508373,0.2233316443508373,0.09102471315584837,1.0,1.0,1.0,0.0,-0.3778612494766572,UKC22010,1.9782081186780172
2874,R222,UKD1,Cumbria,2010,UK,UKD,8.376971806303155,1.985733683833769,2.3583979372597303,3.392339908292203,4.017338181238623,5.275156742349911,1.0798285154776674,0.09513910355309008,1.0325472930959418,-0.04233731859774248,0.9947329138068073,0.009454689607114708,1.0050166300380925,-0.006059797685937562,1.0368540703966638,0.027907926627052104,1.1338621471127575,0.04140293022009334,1.0798285154776674,0.07982851547766745,0.09513910355309008,1.0,-1.0,1.0,0.0,-0.7776203501309905,UKD12010,1.8828168340577083
2875,R223,UKD2,Cheshire,2010,UK,UKD,9.441138939586779,1.9720858379818467,1.9701941480401737,3.778373013950535,4.36246067782565,5.966386169815127,1.1905749363804712,0.10291440343731728,1.033391668483109,-0.0027848500247482644,1.0109228607803258,0.007148366709957443,1.0629210632274,0.001846680703632586,1.01844061001945,0.011161996313518552,1.0474423831521114,0.02152244997802244,1.1905749363804712,0.19057493638047118,0.10291440343731728,1.0,1.0,1.0,0.0,-0.4691121665922245,UKD22010,2.188013155864592
2876,R224,UKD3,Greater_Manchester,2010,UK,UKD,10.150820256661905,1.7134739449757035,1.7916989756358583,3.465463765795186,4.117707333492257,5.503318349168491,1.118743834573863,0.08572441880164616,1.0571937734754244,0.013048463687022727,1.0033522923032554,0.010707180496557722,1.0244171988477115,0.000913598669761928,0.991437028028815,0.023896595320449188,1.0099764039629529,0.02393446950087419,1.118743834573863,0.11874383457386295,0.08572441880164616,1.0,1.0,1.0,0.0,-0.6692132855204286,UKD32010,2.0378545833733046
2877,R225,UKD4,Lancashire,2010,UK,UKD,9.384946930405526,1.96559418613837,2.1110871649798635,3.702330184204156,4.21199111014985,5.533463961389026,0.9788762116349047,0.04453498024200919,1.0767151002773434,0.0036486639287867106,0.9989515721643795,0.0011246269349050042,1.0249208988148975,-0.02165636706084051,1.027078988203989,0.01377640412234804,1.0807669681632568,0.030263320649343894,0.9788762116349047,-0.02112378836509532,0.04453498024200919,-1.0,-1.0,-1.0,0.0,-1.0588448956169192,UKD42010,1.8311337771848706
