,Region,RegionCode,RegionName,T,Nuts0,Nuts1,sp61,tc,tc_ratio,tl_min,tl_mean,tl_max,sp61_n,sp61_d,tl_min_n,tl_min_d,tl_mean_n,tl_mean_d,tl_max_n,tl_max_d,tc_n,tc_d,tc_ratio_n,tc_ratio_d,sp61_resi_n,sp61_resi_d_alt,sp61_resi_regional_alt,sp61_resi_regional_alt_cont,key,tl_diff
2556,R163,LT00,Lietuva,2009,LT,LT0,9.519242742757935,1.8457505749505092,1.6333905417737973,3.300800707239299,4.440982046118764,5.415962302064991,0.8428675094000326,-0.15713249059996737,0.9727878735540273,-0.027212126445972706,0.9814382672984071,-0.018561732701592892,1.005247243019334,0.005247243019333991,0.9510360360846,-0.04896396391540003,0.9662130318801482,-0.03378696811985182,0.8428675094000326,-0.15713249059996737,0.0,-1.3215415030913558,LT002009,2.1151615948256923
2557,R164,LU00,Luxembourg_GrandD,2009,LU,LU0,9.831629364413278,1.830358828355863,1.4651151649399405,3.144932136722888,4.654029189486751,5.570557409144685,0.9150106873919245,-0.08498931260807552,0.9906839331223172,-0.009316066877682827,0.9768121212758066,-0.023187878724193367,1.0073278500486766,0.007327850048676643,1.0003193119935863,0.0003193119935862576,1.0555592671525478,0.055559267152547775,0.9150106873919245,-0.08498931260807552,0.0,-0.25566784937661857,LU002009,2.4256252724217973
2558,R165,LV00,Latvija,2009,LV,LV0,9.161905077014724,1.9402384984205467,1.3664699470252195,3.7754221676575654,4.953834592934063,5.613393745309136,0.8986294818660912,-0.10137051813390885,1.0391200225583794,0.03912002255837943,1.0345462812035515,0.03454628120355152,1.040188361477916,0.040188361477915935,1.0018266750861502,0.001826675086150198,0.9400611542324108,-0.05993884576758923,0.8986294818660912,-0.10137051813390885,0.0,-0.49769066944193885,LV002009,1.8379715776515702
2559,R166,MT00,Malta,2009,MT,MT0,7.940669282053791,2.007735313346619,1.5831089786676635,4.132588878991917,4.810376779349437,5.769389124079144,0.9518489740798045,-0.04815102592019549,0.995041632323289,-0.004958367676710984,0.9668769671243933,-0.033123032875606695,0.9569828198583321,-0.04301718014166789,0.9370086813229246,-0.06299131867707541,0.9080260564662218,-0.09197394353377819,0.9518489740798045,-0.04815102592019549,1.0,0.28859649164000023,MT002009,1.636800245087227
2560,R167,NL11,Groningen,2009,NL,NL1,9.525060527061717,1.8485800119413849,1.7357745090010783,3.419091381358494,4.681581677976128,6.1511534699426,0.8233444686772149,-0.1766555313227851,0.9929622700438064,-0.007037729956193561,0.9829180123484756,-0.017081987651524355,1.005150296584723,0.005150296584722991,0.9894424048235791,-0.010557595176420853,1.0150470055441363,0.015047005544136294,0.8233444686772149,-0.1766555313227851,0.0,-1.6099831177536608,NL112009,2.7320620885841063
2561,R168,NL12,Friesland,2009,NL,NL1,9.043261577759484,2.0109526479696815,2.1580799418856857,3.446828016054713,4.511787576059518,5.8310665941059385,0.9413926404765002,-0.058607359523499825,0.9974796294876355,-0.0025203705123645337,0.9936589179061689,-0.0063410820938311074,1.0208338024686165,0.020833802468616547,0.9842191988592129,-0.01578080114078706,0.9955877822113401,-0.004412217788659856,0.9413926404765002,-0.058607359523499825,1.0,0.13411022124771485,NL122009,2.3842385780512254
2562,R169,NL13,Drenthe,2009,NL,NL1,8.708845197516256,2.0408249647590457,2.191453136086673,3.4893949610146375,4.477400730933209,5.859840917621918,0.9103377308596841,-0.08966226914031594,0.9978799703263325,-0.002120029673667534,0.9893378705340254,-0.010662129465974557,1.0110893232809606,0.011089323280960572,0.9880488261821778,-0.01195117381782218,0.999526291539014,-0.00047370846098604424,0.9103377308596841,-0.08966226914031594,0.0,-0.324708074541485,NL132009,2.3704459566072806
2563,R170,NL21,Overijssel,2009,NL,NL2,9.621928539937903,2.046573175916276,2.196879967487222,3.454421985146866,4.467566358688787,5.6622659532329855,0.9449872757625624,-0.05501272423743764,0.9949214042853715,-0.005078595714628542,0.9926838428507915,-0.007316157149208524,1.0143431422280949,0.014343142228094852,0.9808044351137142,-0.01919556488628582,0.9863629458946146,-0.013637054105385404,0.9449872757625624,-0.05501272423743764,1.0,0.18721887479992785,NL212009,2.2078439680861197
2564,R171,NL22,Gelderland,2009,NL,NL2,10.12691534575674,1.9661421321465486,2.1667298159054744,3.445976926544777,4.379527354084965,5.504763727905055,0.9572480199561215,-0.04275198004387848,0.9995206455614613,-0.00047935443853874826,0.9962146500490031,-0.0037853499509968858,1.0129671157116198,0.012967115711619792,0.9921851997170955,-0.007814800282904488,0.9939812367229868,-0.006018763277013228,0.9572480199561215,-0.04275198004387848,1.0,0.3683642661537632,NL222009,2.058786801360278
2565,R172,NL23,Flevoland,2009,NL,NL2,8.357205943806902,2.284247842302943,3.111219305378063,3.262188729716237,4.30711552280202,5.600277591413585,0.8742010657086984,-0.12579893429130162,0.9927218303416092,-0.007278169658390787,0.9833141111613902,-0.016685888838609775,1.0195064307718877,0.01950643077188774,0.9830099025873765,-0.016990097412623473,1.003194024349681,0.0031940243496810794,0.8742010657086984,-0.12579893429130162,0.0,-0.8586063638832167,NL232009,2.338088861697348
2566,R173,NL31,Utrecht,2009,NL,NL3,10.050118142513844,1.9456147289639099,2.0405767454373045,3.4529398944767578,4.523061938729535,5.826187996088418,1.0222961011841303,0.02229610118413028,1.003391063065698,0.003391063065697919,1.0055357336523014,0.005535733652301422,1.0324921053752096,0.032492105375209634,1.0068149724998137,0.006814972499813665,0.9820950368435253,-0.017904963156474718,1.0222961011841303,0.02229610118413028,1.0,1.329411976214762,NL312009,2.37324810161166
2567,R174,NL32,NoordHolland,2009,NL,NL3,10.717996944798081,1.8906139127725161,1.8815599083111154,3.4511883416824007,4.534286193619088,5.687573151081123,0.9520232679244985,-0.04797673207550146,0.9972424852565536,-0.002757514743446432,0.9943569927819167,-0.005643007218083307,1.0146839003198225,0.014683900319822474,0.9918624283294125,-0.008137571670587485,1.0012245228033105,0.0012245228033105349,0.9520232679244985,-0.04797673207550146,1.0,0.2911715822062197,NL322009,2.2363848093987224
2568,R175,NL33,ZuidHolland,2009,NL,NL3,10.922694090291694,1.962243924261886,1.8432615317929149,3.493573188366338,4.609549804170085,5.822140827856616,0.8943652016539217,-0.10563479834607825,0.994155743651353,-0.005844256348647048,0.9868936493837651,-0.013106350616234885,1.0072571318335333,0.00725713183353327,0.9917207679191354,-0.008279232080864563,1.010443133027651,0.010443133027651097,0.8943652016539217,-0.10563479834607825,0.0,-0.5606929387725094,NL332009,2.328567639490278
2569,R176,NL34,Zeeland,2009,NL,NL3,8.742221343209243,2.087389286618784,2.09528871109401,3.5527027962299034,4.541708376776995,5.952624641471158,0.9022910858758865,-0.09770891412411353,1.0040937870870725,0.004093787087072531,0.988362750785199,-0.011637249214801026,1.009145889054714,0.00914588905471403,0.990386335444398,-0.009613664555601975,0.9926009117426762,-0.007399088257323827,0.9022910858758865,-0.09770891412411353,0.0,-0.4435925917995081,NL342009,2.3999218452412547
2570,R177,NL41,NoordBrabant,2009,NL,NL4,10.51346462999678,1.948628408499447,1.9620132688083145,3.4659450008284294,4.434625066319121,5.672389391268745,0.9457641521488934,-0.05423584785110658,0.9972886175494439,-0.0027113824505561324,0.9927892437401209,-0.007210756259879103,1.0192959971547837,0.019295997154783695,0.9836196451706989,-0.016380354829301114,0.9895077107427975,-0.01049228925720247,0.9457641521488934,-0.05423584785110658,1.0,0.1986967732711659,NL412009,2.206444390440316
2571,R178,NL42,Limburg_NL,2009,NL,NL4,9.636144133536103,1.9339334767454337,2.0074945070183654,3.4495158635317114,4.408405455098374,5.725858520969971,0.9074016089319659,-0.09259839106803414,0.9987381382859388,-0.0012618617140611743,0.9837154907818246,-0.01628450921817537,1.014947832194264,0.014947832194263988,0.989036540512896,-0.010963459487103977,1.0117366280541988,0.011736628054198839,0.9074016089319659,-0.09259839106803414,0.0,-0.36808757477920223,NL422009,2.2763426574382595
2572,R186,PL11,Lodzkie,2009,PL,PL1,9.289737331504488,2.1312236583425896,1.5563085143817068,3.6107980870842846,5.357053797458279,6.259936755915879,0.8617148082358664,-0.13828519176413356,0.9596048439757034,-0.04039515602429655,0.9861460582885957,-0.013853941711404305,0.9705299183729424,-0.029470081627057554,0.9786434044015045,-0.021356595598495454,1.0002791729351561,0.0002791729351561134,0.8617148082358664,-0.13828519176413356,0.0,-1.043083583271668,PL112009,2.6491386688315943
2573,R187,PL12,Mazowieckie,2009,PL,PL1,10.51824616205951,1.973181922118136,1.385716094553135,3.5720149333452555,5.195260108736976,6.233047572721338,0.8860765966311887,-0.11392340336881135,0.9579126306602694,-0.04208736933973056,0.9851161408843575,-0.014883859115642495,0.9780112270125049,-0.02198877298749513,0.9737558650352346,-0.02624413496476541,0.9954412141281822,-0.004558785871817794,0.8860765966311887,-0.11392340336881135,0.0,-0.683152275409603,PL122009,2.6610326393760824
2574,R188,PL21,Malopolskie,2009,PL,PL2,9.435912862233993,2.0542451257609775,1.52326004197735,3.552952641195658,5.178506777746804,6.000889626667586,0.8642045705964285,-0.13579542940357148,0.9579851957303099,-0.042014804269690065,0.9719790274096379,-0.02802097259036207,0.9515509951625823,-0.04844900483741765,0.9765641206983192,-0.023435879301680784,1.0068063704879855,0.006806370487985491,0.8642045705964285,-0.13579542940357148,0.0,-1.0062987870095461,PL212009,2.4479369854719284
2575,R189,PL22,Slaskie,2009,PL,PL2,10.008794848395306,2.0779032008993545,1.4680572827010565,3.6258088490023663,5.259395731277365,5.935246267574698,0.8709539366559778,-0.12904606334402224,0.9599834028497919,-0.04001659715020811,0.9790537166589878,-0.02094628334101223,0.9720082175795282,-0.027991782420471845,0.9824284207457452,-0.017571579254254788,1.0035852701410173,0.0035852701410172827,0.8709539366559778,-0.12904606334402224,0.0,-0.9065808141894617,PL222009,2.3094374185723314
2576,R190,PL31,Lubelskie,2009,PL,PL3,8.779137075633255,2.118698417668443,1.5858885874684765,3.5682791085621615,5.307838163308261,6.166814421263088,0.8310709366729965,-0.16892906332700353,0.9542762425527381,-0.04572375744726187,0.9795617382476149,-0.020438261752385056,0.9674340677084546,-0.03256593229154536,0.9855574855614944,-0.014442514438505638,1.0218300133473968,0.02183001334739676,0.8310709366729965,-0.16892906332700353,0.0,-1.4958290299769998,PL312009,2.5985353127009265
2577,R191,PL32,Podkarpackie,2009,PL,PL3,8.768432299464424,2.0921293884743584,1.5599362529114722,3.5292131784113163,5.249433450020878,5.893039347656474,0.882815833231783,-0.11718416676821697,0.9559661420213453,-0.04403385797865467,0.9870196661872706,-0.01298033381272945,0.9715759196689249,-0.02842408033107513,0.9794612169887329,-0.020538783011267103,0.9943074015904754,-0.00569259840952463,0.882815833231783,-0.11718416676821697,0.0,-0.7313281652881217,PL322009,2.363826169245158
2578,R192,PL33,Swietokrzyskie,2009,PL,PL3,8.4398103892295,2.1280880403685214,1.548540618394468,3.5503412375029755,5.413443763399385,6.328589936845304,0.8394950677019042,-0.16050493229809581,0.9571870199299527,-0.0428129800700473,0.9866495992063815,-0.013350400793618489,0.9818522087288138,-0.018147791271186153,0.9844199251392275,-0.015580074860772508,1.0098614196788056,0.009861419678805605,0.8394950677019042,-0.16050493229809581,0.0,-1.3713673751249955,PL332009,2.778248699342328
2579,R193,PL34,Podlaskie,2009,PL,PL3,8.31068500943478,2.107863349944979,1.5374634849181639,3.5471774521665766,5.331954013594244,6.288158064390418,0.8850948873722806,-0.11490511262771941,0.951976152179014,-0.04802384782098601,0.988294782298341,-0.011705217701658999,0.9790037802977245,-0.020996219702275498,0.9751952594552239,-0.024804740544776105,1.002773790947339,0.0027737909473390943,0.8850948873722806,-0.11490511262771941,0.0,-0.6976564608891437,PL342009,2.740980612223841
2580,R194,PL41,Wielkopolskie,2009,PL,PL4,9.738110199022382,2.0611834740599426,1.367198734806049,3.6431057998729703,5.371766205238452,6.100769034125306,0.9097635020044367,-0.09023649799556333,0.9596442333797817,-0.040355766620218336,0.9922622252829841,-0.007737774717015866,0.9846484468029482,-0.015351553197051837,0.9789872805235181,-0.021012719476481867,0.981857445395713,-0.018142554604287042,0.9097635020044367,-0.09023649799556333,0.0,-0.33319197315875615,PL412009,2.4576632342523355
2581,R195,PL42,Zachodniopomorskie,2009,PL,PL4,8.866474651452018,2.087947153322343,1.4272437845880035,3.65240307256901,5.3870330270739775,5.981432060427676,0.8613584714012381,-0.1386415285987619,0.9546190763707811,-0.04538092362921886,0.989310864404934,-0.010689135595066013,0.9905911778102459,-0.00940882218975414,0.9817445666420035,-0.01825543335799651,0.9972084112927596,-0.002791588707240389,0.8613584714012381,-0.1386415285987619,0.0,-1.0483482535350312,PL422009,2.329028987858666
2582,R196,PL43,Lubuskie,2009,PL,PL4,8.302707929895105,2.0622546738076912,1.4473339600502977,3.5120277190670333,5.300287903077724,5.994594406096388,0.8789293667754055,-0.12107063322459455,0.9529514136449142,-0.0470485863550858,0.9880135758553519,-0.011986424144648122,0.9844003376928885,-0.015599662307111517,0.9780030258908959,-0.02199697410910406,0.9962099242256413,-0.0037900757743587477,0.8789293667754055,-0.12107063322459455,0.0,-0.7887484552892706,PL432009,2.4825666870293546
2583,R197,PL51,Dolnoslaskie,2009,PL,PL5,9.58856302982702,2.050542426500496,1.440511114260532,3.6002686194237903,5.269587477146066,5.972091966037421,0.8984267031761003,-0.1015732968238997,0.9608732920272126,-0.03912670797278739,0.9893719566155706,-0.010628043384429353,0.9853371347131527,-0.014662865286847349,0.9793118531589778,-0.02068814684102216,0.9864381494011196,-0.013561850598880376,0.8984267031761003,-0.1015732968238997,0.0,-0.5006866070927634,PL512009,2.371823346613631
2584,R198,PL52,Opolskie,2009,PL,PL5,8.261265827490476,2.125062062823922,1.5216279371274553,3.5342285381056637,5.3009048665687635,5.992757901366477,0.8122782102276691,-0.1877217897723309,0.945926392221946,-0.054073607778054034,0.9711110867066804,-0.02888891329331955,0.9599644273163408,-0.040035572683659204,0.9931824531289766,-0.006817546871023428,1.0475814347120298,0.0475814347120298,0.8122782102276691,-0.1877217897723309,0.0,-1.7734806743472256,PL522009,2.458529363260813
2585,R199,PL61,KujawskoPomorskie,2009,PL,PL6,9.009512701432556,2.1320087702402413,1.5486968587536618,3.6048408145457502,5.3073760934523095,6.080920523922531,0.8653031825641309,-0.13469681743586914,0.9599313667262439,-0.040068633273756094,0.9882982414695171,-0.011701758530482942,0.965352982030636,-0.03464701796936398,0.9809963706975364,-0.019003629302463576,1.003116065498404,0.0031160654984039304,0.8653031825641309,-0.13469681743586914,0.0,-0.9900674317432001,PL612009,2.476079709376781
2586,R200,PL62,WarminskoMazurskie,2009,PL,PL6,8.483207245527051,2.1102489843607284,1.5424432090870088,3.5344916669787243,5.263956405766245,5.9718780809753005,0.8861276352888213,-0.11387236471117868,0.9486154541404089,-0.05138454585959107,0.9882845301020948,-0.011715469897905173,0.9882598213327132,-0.011740178667286827,0.9710491534039293,-0.028950846596070723,0.9777290060058619,-0.022270993994138122,0.8861276352888213,-0.11387236471117868,0.0,-0.6823982088158393,PL622009,2.437386413996576
2587,R201,PL63,Pomorskie,2009,PL,PL6,9.198114926906,2.0695393456953846,1.45226916805022,3.5882677885547727,5.273008829925424,5.963935831895062,0.9292155892049829,-0.07078441079501707,0.9592973330337957,-0.04070266696620428,0.9995949043649403,-0.000405095635059749,0.9985458218874464,-0.0014541781125535502,0.9790862431589361,-0.02091375684106389,0.9751273819549573,-0.024872618045042705,0.9292155892049829,-0.07078441079501707,0.0,-0.045798655676205856,PL632009,2.3756680433402897
2588,R202,PT11,Norte,2009,PT,PT1,9.974007494583763,1.9270215705504188,1.621394382394331,3.3693687693317167,4.843818384071505,6.191771412737603,0.9997024829533137,-0.0002975170466863464,1.0012971774911403,0.0012971774911403333,1.0083246190974493,0.008324619097449304,1.0428374867739425,0.0428374867739425,0.9775659670294462,-0.022434032970553797,0.9393346352019426,-0.0606653647980574,0.9997024829533137,-0.0002975170466863464,1.0,0.995604358022187,PT112009,2.8224026434058866
2589,R203,PT15,Algarve,2009,PT,PT1,8.200834738515532,2.065207622150131,1.9202516708591117,3.370181385509183,4.979462768286372,6.480773901254189,0.9090629523640974,-0.0909370476359026,0.9977775590155067,-0.0022224409844933124,1.0006486182645113,0.000648618264511347,1.045055981478295,0.045055981478294926,0.9796612968640671,-0.02033870313593289,0.9854385195594445,-0.014561480440555497,0.9090629523640974,-0.0909370476359026,0.0,-0.3435421881831191,PT152009,3.110592515745006
2590,R204,PT16,Centro_PT,2009,PT,PT1,9.657465659439127,1.9521059977559525,1.6224058448772813,3.3819955840332687,4.949806394416179,6.353752346925682,0.9922367361330482,-0.007763263866951808,0.9979888331367285,-0.0020111668632715185,1.0008617738106167,0.000861773810616695,1.0377628864276591,0.037762886427659126,0.9753244587835397,-0.024675541216460317,0.9561359189747347,-0.04386408102526529,0.9922367361330482,-0.007763263866951808,1.0,0.8853022745470194,PT162009,2.9717567628924133
2591,R205,PT17,Lisboa,2009,PT,PT1,10.264020063449351,1.892448883292869,1.6706329125464439,3.2989410993378683,4.706050191552625,6.167527521195565,0.9811263764425049,-0.01887362355749511,1.000127798332956,0.0001277983329559529,1.004277087777342,0.004277087777341926,1.0275442976151175,0.027544297615117452,0.9840176850826362,-0.015982314917363794,0.9664775109703727,-0.03352248902962729,0.9811263764425049,-0.01887362355749511,1.0,0.7211531476708056,PT172009,2.8685864218576964
