,causes,caused,weight
1121,AT22,GR23,0
1122,AT22,GR24,0
1123,AT22,GR25,0
1124,AT22,GR30,0
1125,AT22,GR41,0
1126,AT22,GR42,0
1127,AT22,GR43,0
1128,AT22,HU10,0
1129,AT22,HU21,0
1130,AT22,HU22,0
1131,AT22,HU23,0
1132,AT22,HU31,0
1133,AT22,HU32,0
1134,AT22,HU33,0
1135,AT22,IE01,0
1136,AT22,IE02,0
1137,AT22,ITC1,0
1138,AT22,ITC2,1
1139,AT22,ITC3,0
1140,AT22,ITC4,0
1141,AT22,ITD1,1
1142,AT22,ITD2,0
1143,AT22,ITD3,0
1144,AT22,ITD4,0
1145,AT22,ITD5,0
1146,AT22,ITE1,0
1147,AT22,ITE2,0
1148,AT22,ITE3,0
1149,AT22,ITE4,0
1150,AT22,ITF1,0
1151,AT22,ITF2,0
1152,AT22,ITF3,0
1153,AT22,ITF4,0
1154,AT22,ITF5,0
1155,AT22,ITF6,0
1156,AT22,ITG1,0
1157,AT22,ITG2,0
1158,AT22,LT00,0
1159,AT22,LU00,0
1160,AT22,LV00,0
1161,AT22,MT00,0
1162,AT22,NL11,1
1163,AT22,NL12,0
1164,AT22,NL13,0
1165,AT22,NL21,0
1166,AT22,NL22,0
1167,AT22,NL23,0
1168,AT22,NL31,0
1169,AT22,NL32,0
1170,AT22,NL33,0
1171,AT22,NL34,0
1172,AT22,NL41,0
1173,AT22,NL42,0
1174,AT22,PL11,0
1175,AT22,PL12,0
1176,AT22,PL21,0
1177,AT22,PL22,0
1178,AT22,PL31,0
1179,AT22,PL32,0
1180,AT22,PL33,0
1181,AT22,PL34,0
1182,AT22,PL41,0
1183,AT22,PL42,0
1184,AT22,PL43,0
1185,AT22,PL51,0
1186,AT22,PL52,0
1187,AT22,PL61,0
1188,AT22,PL62,0
1189,AT22,PL63,0
1190,AT22,PT11,0
1191,AT22,PT15,0
1192,AT22,PT16,0
1193,AT22,PT17,0
1194,AT22,PT18,0
1195,AT22,SE11,0
1196,AT22,SE12,0
1197,AT22,SE21,1
1198,AT22,SE22,0
1199,AT22,SE23,0
1200,AT22,SE31,0
1201,AT22,SE32,0
1202,AT22,SE33,0
1203,AT22,SI00,0
1204,AT22,SK01,0
1205,AT22,SK02,0
1206,AT22,SK03,0
1207,AT22,SK04,0
1208,AT22,UKC1,0
1209,AT22,UKC2,0
1210,AT22,UKD1,0
1211,AT22,UKD2,0
1212,AT22,UKD3,0
1213,AT22,UKD4,0
1214,AT22,UKD5,0
1215,AT22,UKE1,0
1216,AT22,UKE2,0
1217,AT22,UKE3,1
1218,AT22,UKE4,0
1219,AT22,UKF1,0
1220,AT22,UKF2,0
1221,AT22,UKF3,0
1222,AT22,UKG1,0
1223,AT22,UKG2,0
1224,AT22,UKG3,0
1225,AT22,UKH1,0
1226,AT22,UKH2,0
1227,AT22,UKH3,0
1228,AT22,UKI1,0
1229,AT22,UKI2,0
1230,AT22,UKJ1,0
1231,AT22,UKJ2,0
1232,AT22,UKJ3,0
1233,AT22,UKJ4,0
1234,AT22,UKK1,1
1235,AT22,UKK2,0
1236,AT22,UKK3,0
1237,AT22,UKK4,0
1238,AT22,UKL1,0
1239,AT22,UKL2,0
1240,AT22,UKM2,0
1241,AT22,UKM3,0
1242,AT22,UKM5,0
1243,AT22,UKM6,0
1244,AT22,UKN0,0
1245,AT31,AT11,0
1246,AT31,AT12,0
1247,AT31,AT13,0
1248,AT31,AT21,0
1249,AT31,AT22,0
1250,AT31,AT31,0
1251,AT31,AT32,0
1252,AT31,AT33,0
1253,AT31,AT34,0
1254,AT31,BE10,0
1255,AT31,BE21,0
1256,AT31,BE22,0
1257,AT31,BE23,0
1258,AT31,BE24,0
1259,AT31,BE25,0
1260,AT31,BE31,0
1261,AT31,BE32,0
1262,AT31,BE33,0
1263,AT31,BE34,0
1264,AT31,BE35,0
1265,AT31,CZ01,0
1266,AT31,CZ02,0
1267,AT31,CZ03,0
1268,AT31,CZ04,0
1269,AT31,CZ05,1
1270,AT31,CZ06,0
1271,AT31,CZ07,1
1272,AT31,CZ08,0
1273,AT31,DE11,0
1274,AT31,DE12,0
1275,AT31,DE13,0
1276,AT31,DE14,0
1277,AT31,DE21,1
1278,AT31,DE22,0
1279,AT31,DE23,0
1280,AT31,DE24,0
1281,AT31,DE25,0
1282,AT31,DE26,0
1283,AT31,DE27,0
1284,AT31,DE30,0
1285,AT31,DE41,0
1286,AT31,DE42,0
1287,AT31,DE50,0
1288,AT31,DE60,0
1289,AT31,DE71,0
1290,AT31,DE72,0
1291,AT31,DE73,0
1292,AT31,DE80,0
1293,AT31,DE91,0
1294,AT31,DE92,0
1295,AT31,DE93,0
1296,AT31,DE94,0
1297,AT31,DEA1,0
1298,AT31,DEA2,0
1299,AT31,DEA3,0
1300,AT31,DEA4,0
1301,AT31,DEA5,0
1302,AT31,DEB1,0
1303,AT31,DEB2,0
1304,AT31,DEB3,0
1305,AT31,DEC0,0
1306,AT31,DED1,0
1307,AT31,DED2,0
1308,AT31,DED3,0
1309,AT31,DEE1,0
1310,AT31,DEE2,0
1311,AT31,DEE3,0
1312,AT31,DEF0,0
1313,AT31,DEG0,0
1314,AT31,DK01,0
1315,AT31,DK02,0
1316,AT31,DK03,0
1317,AT31,EE00,0
1318,AT31,ES11,0
1319,AT31,ES12,0
1320,AT31,ES13,0
1321,AT31,ES21,0
1322,AT31,ES22,0
1323,AT31,ES23,0
1324,AT31,ES24,0
1325,AT31,ES30,0
1326,AT31,ES41,1
1327,AT31,ES42,0
1328,AT31,ES43,1
1329,AT31,ES51,0
1330,AT31,ES52,0
1331,AT31,ES53,0
1332,AT31,ES61,0
1333,AT31,ES62,0
1334,AT31,ES63,0
1335,AT31,ES64,0
1336,AT31,ES70,0
1337,AT31,FI13,0
1338,AT31,FI18,0
1339,AT31,FI19,0
1340,AT31,FI1A,0
1341,AT31,FI20,0
1342,AT31,FR10,0
1343,AT31,FR21,0
1344,AT31,FR22,0
1345,AT31,FR23,0
1346,AT31,FR24,0
1347,AT31,FR25,0
1348,AT31,FR26,0
1349,AT31,FR30,0
1350,AT31,FR41,0
1351,AT31,FR42,0
1352,AT31,FR43,0
1353,AT31,FR51,0
1354,AT31,FR52,0
1355,AT31,FR53,0
1356,AT31,FR61,0
1357,AT31,FR62,0
1358,AT31,FR63,0
1359,AT31,FR71,0
1360,AT31,FR72,1
1361,AT31,FR81,0
1362,AT31,FR82,0
1363,AT31,FR83,0
1364,AT31,GR11,0
1365,AT31,GR12,0
1366,AT31,GR13,0
1367,AT31,GR14,0
1368,AT31,GR21,0
1369,AT31,GR22,0
1370,AT31,GR23,0
1371,AT31,GR24,0
1372,AT31,GR25,0
1373,AT31,GR30,0
1374,AT31,GR41,0
1375,AT31,GR42,0
1376,AT31,GR43,0
1377,AT31,HU10,0
1378,AT31,HU21,0
1379,AT31,HU22,0
1380,AT31,HU23,0
1381,AT31,HU31,0
1382,AT31,HU32,0
1383,AT31,HU33,0
1384,AT31,IE01,0
1385,AT31,IE02,0
1386,AT31,ITC1,0
1387,AT31,ITC2,1
1388,AT31,ITC3,0
1389,AT31,ITC4,0
1390,AT31,ITD1,1
1391,AT31,ITD2,0
1392,AT31,ITD3,0
1393,AT31,ITD4,0
1394,AT31,ITD5,0
1395,AT31,ITE1,0
1396,AT31,ITE2,0
1397,AT31,ITE3,0
1398,AT31,ITE4,0
1399,AT31,ITF1,0
1400,AT31,ITF2,0
1401,AT31,ITF3,0
1402,AT31,ITF4,0
1403,AT31,ITF5,0
1404,AT31,ITF6,1
1405,AT31,ITG1,0
1406,AT31,ITG2,0
1407,AT31,LT00,0
1408,AT31,LU00,0
1409,AT31,LV00,1
1410,AT31,MT00,0
1411,AT31,NL11,1
1412,AT31,NL12,0
1413,AT31,NL13,0
1414,AT31,NL21,0
1415,AT31,NL22,0
1416,AT31,NL23,0
1417,AT31,NL31,0
1418,AT31,NL32,0
1419,AT31,NL33,0
1420,AT31,NL34,0
1421,AT31,NL41,0
1422,AT31,NL42,0
1423,AT31,PL11,0
1424,AT31,PL12,0
1425,AT31,PL21,0
1426,AT31,PL22,0
1427,AT31,PL31,0
1428,AT31,PL32,0
1429,AT31,PL33,0
1430,AT31,PL34,0
1431,AT31,PL41,0
1432,AT31,PL42,0
1433,AT31,PL43,0
1434,AT31,PL51,0
1435,AT31,PL52,0
1436,AT31,PL61,0
1437,AT31,PL62,0
1438,AT31,PL63,0
1439,AT31,PT11,0
1440,AT31,PT15,0
1441,AT31,PT16,0
1442,AT31,PT17,0
1443,AT31,PT18,0
1444,AT31,SE11,0
1445,AT31,SE12,1
1446,AT31,SE21,0
1447,AT31,SE22,0
1448,AT31,SE23,0
1449,AT31,SE31,0
1450,AT31,SE32,0
1451,AT31,SE33,0
1452,AT31,SI00,0
1453,AT31,SK01,0
1454,AT31,SK02,0
1455,AT31,SK03,0
1456,AT31,SK04,0
1457,AT31,UKC1,0
1458,AT31,UKC2,0
1459,AT31,UKD1,0
1460,AT31,UKD2,0
1461,AT31,UKD3,0
1462,AT31,UKD4,0
1463,AT31,UKD5,0
1464,AT31,UKE1,0
1465,AT31,UKE2,0
1466,AT31,UKE3,0
1467,AT31,UKE4,0
1468,AT31,UKF1,0
1469,AT31,UKF2,0
1470,AT31,UKF3,0
1471,AT31,UKG1,0
1472,AT31,UKG2,0
1473,AT31,UKG3,0
1474,AT31,UKH1,0
1475,AT31,UKH2,0
1476,AT31,UKH3,1
1477,AT31,UKI1,0
1478,AT31,UKI2,0
1479,AT31,UKJ1,0
1480,AT31,UKJ2,0
1481,AT31,UKJ3,0
1482,AT31,UKJ4,0
1483,AT31,UKK1,0
1484,AT31,UKK2,0
1485,AT31,UKK3,0
1486,AT31,UKK4,0
1487,AT31,UKL1,0
1488,AT31,UKL2,1
1489,AT31,UKM2,0
1490,AT31,UKM3,0
1491,AT31,UKM5,0
1492,AT31,UKM6,0
1493,AT31,UKN0,0
1494,AT32,AT11,0
1495,AT32,AT12,0
1496,AT32,AT13,0
1497,AT32,AT21,0
1498,AT32,AT22,0
1499,AT32,AT31,0
1500,AT32,AT32,0
1501,AT32,AT33,0
1502,AT32,AT34,0
1503,AT32,BE10,0
1504,AT32,BE21,0
1505,AT32,BE22,0
1506,AT32,BE23,0
1507,AT32,BE24,0
1508,AT32,BE25,0
1509,AT32,BE31,0
1510,AT32,BE32,0
1511,AT32,BE33,0
1512,AT32,BE34,0
1513,AT32,BE35,0
1514,AT32,CZ01,0
1515,AT32,CZ02,0
1516,AT32,CZ03,1
1517,AT32,CZ04,1
1518,AT32,CZ05,0
1519,AT32,CZ06,0
1520,AT32,CZ07,0
1521,AT32,CZ08,0
1522,AT32,DE11,0
1523,AT32,DE12,0
1524,AT32,DE13,0
1525,AT32,DE14,0
1526,AT32,DE21,0
1527,AT32,DE22,0
1528,AT32,DE23,0
1529,AT32,DE24,0
1530,AT32,DE25,0
1531,AT32,DE26,0
1532,AT32,DE27,0
1533,AT32,DE30,0
1534,AT32,DE41,0
1535,AT32,DE42,0
1536,AT32,DE50,0
1537,AT32,DE60,1
1538,AT32,DE71,0
1539,AT32,DE72,0
1540,AT32,DE73,0
1541,AT32,DE80,0
1542,AT32,DE91,0
1543,AT32,DE92,0
1544,AT32,DE93,0
1545,AT32,DE94,0
1546,AT32,DEA1,0
1547,AT32,DEA2,0
1548,AT32,DEA3,0
1549,AT32,DEA4,0
1550,AT32,DEA5,0
1551,AT32,DEB1,0
1552,AT32,DEB2,0
1553,AT32,DEB3,0
1554,AT32,DEC0,0
1555,AT32,DED1,0
1556,AT32,DED2,0
1557,AT32,DED3,0
1558,AT32,DEE1,0
1559,AT32,DEE2,1
1560,AT32,DEE3,0
1561,AT32,DEF0,0
1562,AT32,DEG0,0
1563,AT32,DK01,0
1564,AT32,DK02,0
1565,AT32,DK03,0
1566,AT32,EE00,0
1567,AT32,ES11,0
1568,AT32,ES12,0
1569,AT32,ES13,0
1570,AT32,ES21,0
1571,AT32,ES22,0
1572,AT32,ES23,0
1573,AT32,ES24,0
1574,AT32,ES30,0
1575,AT32,ES41,0
1576,AT32,ES42,0
1577,AT32,ES43,1
1578,AT32,ES51,0
1579,AT32,ES52,0
1580,AT32,ES53,1
1581,AT32,ES61,0
1582,AT32,ES62,0
1583,AT32,ES63,0
1584,AT32,ES64,0
1585,AT32,ES70,0
1586,AT32,FI13,0
1587,AT32,FI18,0
1588,AT32,FI19,0
1589,AT32,FI1A,0
1590,AT32,FI20,0
1591,AT32,FR10,0
1592,AT32,FR21,0
1593,AT32,FR22,1
1594,AT32,FR23,0
1595,AT32,FR24,0
1596,AT32,FR25,0
1597,AT32,FR26,0
1598,AT32,FR30,0
1599,AT32,FR41,0
1600,AT32,FR42,0
1601,AT32,FR43,0
1602,AT32,FR51,0
1603,AT32,FR52,0
1604,AT32,FR53,0
1605,AT32,FR61,0
1606,AT32,FR62,0
1607,AT32,FR63,0
1608,AT32,FR71,0
1609,AT32,FR72,0
1610,AT32,FR81,0
1611,AT32,FR82,0
1612,AT32,FR83,0
1613,AT32,GR11,0
1614,AT32,GR12,0
1615,AT32,GR13,0
1616,AT32,GR14,0
1617,AT32,GR21,0
1618,AT32,GR22,0
1619,AT32,GR23,0
1620,AT32,GR24,0
1621,AT32,GR25,0
1622,AT32,GR30,0
1623,AT32,GR41,0
1624,AT32,GR42,0
1625,AT32,GR43,0
1626,AT32,HU10,0
1627,AT32,HU21,1
1628,AT32,HU22,0
1629,AT32,HU23,0
1630,AT32,HU31,0
1631,AT32,HU32,0
1632,AT32,HU33,0
1633,AT32,IE01,0
1634,AT32,IE02,0
1635,AT32,ITC1,0
1636,AT32,ITC2,1
1637,AT32,ITC3,0
1638,AT32,ITC4,1
1639,AT32,ITD1,1
1640,AT32,ITD2,0
1641,AT32,ITD3,0
1642,AT32,ITD4,0
1643,AT32,ITD5,0
1644,AT32,ITE1,0
1645,AT32,ITE2,0
1646,AT32,ITE3,0
1647,AT32,ITE4,0
1648,AT32,ITF1,0
1649,AT32,ITF2,0
1650,AT32,ITF3,0
1651,AT32,ITF4,0
1652,AT32,ITF5,0
1653,AT32,ITF6,1
1654,AT32,ITG1,0
1655,AT32,ITG2,0
1656,AT32,LT00,0
1657,AT32,LU00,0
1658,AT32,LV00,0
1659,AT32,MT00,0
1660,AT32,NL11,1
1661,AT32,NL12,0
1662,AT32,NL13,0
1663,AT32,NL21,0
1664,AT32,NL22,0
1665,AT32,NL23,0
1666,AT32,NL31,0
1667,AT32,NL32,0
1668,AT32,NL33,0
1669,AT32,NL34,0
1670,AT32,NL41,0
1671,AT32,NL42,0
1672,AT32,PL11,0
1673,AT32,PL12,0
1674,AT32,PL21,0
1675,AT32,PL22,0
1676,AT32,PL31,0
1677,AT32,PL32,0
1678,AT32,PL33,0
1679,AT32,PL34,0
1680,AT32,PL41,0
1681,AT32,PL42,0
1682,AT32,PL43,0
1683,AT32,PL51,0
1684,AT32,PL52,0
1685,AT32,PL61,0
1686,AT32,PL62,0
1687,AT32,PL63,0
1688,AT32,PT11,0
1689,AT32,PT15,0
1690,AT32,PT16,0
1691,AT32,PT17,0
1692,AT32,PT18,0
1693,AT32,SE11,0
1694,AT32,SE12,0
1695,AT32,SE21,0
1696,AT32,SE22,0
1697,AT32,SE23,0
1698,AT32,SE31,0
1699,AT32,SE32,0
1700,AT32,SE33,0
1701,AT32,SI00,0
1702,AT32,SK01,0
1703,AT32,SK02,0
1704,AT32,SK03,0
1705,AT32,SK04,0
1706,AT32,UKC1,0
1707,AT32,UKC2,0
1708,AT32,UKD1,0
1709,AT32,UKD2,0
1710,AT32,UKD3,0
1711,AT32,UKD4,0
1712,AT32,UKD5,0
1713,AT32,UKE1,0
1714,AT32,UKE2,0
1715,AT32,UKE3,0
1716,AT32,UKE4,0
1717,AT32,UKF1,0
1718,AT32,UKF2,0
1719,AT32,UKF3,0
1720,AT32,UKG1,0
1721,AT32,UKG2,0
1722,AT32,UKG3,0
1723,AT32,UKH1,0
1724,AT32,UKH2,0
1725,AT32,UKH3,0
1726,AT32,UKI1,0
1727,AT32,UKI2,0
1728,AT32,UKJ1,1
1729,AT32,UKJ2,0
1730,AT32,UKJ3,0
1731,AT32,UKJ4,0
1732,AT32,UKK1,0
1733,AT32,UKK2,0
1734,AT32,UKK3,0
1735,AT32,UKK4,0
1736,AT32,UKL1,0
1737,AT32,UKL2,0
1738,AT32,UKM2,0
1739,AT32,UKM3,0
1740,AT32,UKM5,0
1741,AT32,UKM6,0
1742,AT32,UKN0,0
1743,AT33,AT11,0
1744,AT33,AT12,0
1745,AT33,AT13,0
1746,AT33,AT21,0
1747,AT33,AT22,0
1748,AT33,AT31,0
1749,AT33,AT32,0
1750,AT33,AT33,0
1751,AT33,AT34,0
1752,AT33,BE10,0
1753,AT33,BE21,0
1754,AT33,BE22,0
1755,AT33,BE23,1
1756,AT33,BE24,0
1757,AT33,BE25,0
1758,AT33,BE31,0
1759,AT33,BE32,0
1760,AT33,BE33,0
1761,AT33,BE34,0
1762,AT33,BE35,0
1763,AT33,CZ01,0
1764,AT33,CZ02,0
1765,AT33,CZ03,0
1766,AT33,CZ04,0
1767,AT33,CZ05,0
1768,AT33,CZ06,0
1769,AT33,CZ07,1
1770,AT33,CZ08,0
1771,AT33,DE11,0
1772,AT33,DE12,0
1773,AT33,DE13,0
1774,AT33,DE14,0
1775,AT33,DE21,0
1776,AT33,DE22,0
1777,AT33,DE23,0
1778,AT33,DE24,0
1779,AT33,DE25,0
1780,AT33,DE26,0
1781,AT33,DE27,0
1782,AT33,DE30,0
1783,AT33,DE41,0
1784,AT33,DE42,0
1785,AT33,DE50,0
1786,AT33,DE60,0
1787,AT33,DE71,0
1788,AT33,DE72,0
1789,AT33,DE73,0
1790,AT33,DE80,0
1791,AT33,DE91,0
1792,AT33,DE92,0
1793,AT33,DE93,0
1794,AT33,DE94,0
1795,AT33,DEA1,0
1796,AT33,DEA2,0
1797,AT33,DEA3,0
1798,AT33,DEA4,0
1799,AT33,DEA5,0
1800,AT33,DEB1,0
1801,AT33,DEB2,0
1802,AT33,DEB3,0
1803,AT33,DEC0,0
1804,AT33,DED1,0
1805,AT33,DED2,0
1806,AT33,DED3,0
1807,AT33,DEE1,0
1808,AT33,DEE2,0
1809,AT33,DEE3,0
1810,AT33,DEF0,0
1811,AT33,DEG0,0
1812,AT33,DK01,0
1813,AT33,DK02,0
1814,AT33,DK03,0
1815,AT33,EE00,0
1816,AT33,ES11,0
1817,AT33,ES12,0
1818,AT33,ES13,0
1819,AT33,ES21,0
1820,AT33,ES22,0
1821,AT33,ES23,0
1822,AT33,ES24,0
1823,AT33,ES30,0
1824,AT33,ES41,1
1825,AT33,ES42,0
1826,AT33,ES43,0
1827,AT33,ES51,0
1828,AT33,ES52,0
1829,AT33,ES53,0
1830,AT33,ES61,0
1831,AT33,ES62,0
1832,AT33,ES63,0
1833,AT33,ES64,0
1834,AT33,ES70,0
1835,AT33,FI13,0
1836,AT33,FI18,0
1837,AT33,FI19,0
1838,AT33,FI1A,0
1839,AT33,FI20,0
1840,AT33,FR10,0
1841,AT33,FR21,0
1842,AT33,FR22,0
1843,AT33,FR23,0
1844,AT33,FR24,0
1845,AT33,FR25,0
1846,AT33,FR26,0
1847,AT33,FR30,0
1848,AT33,FR41,0
1849,AT33,FR42,1
1850,AT33,FR43,0
1851,AT33,FR51,0
1852,AT33,FR52,0
1853,AT33,FR53,0
1854,AT33,FR61,0
1855,AT33,FR62,0
1856,AT33,FR63,0
1857,AT33,FR71,0
1858,AT33,FR72,0
1859,AT33,FR81,0
1860,AT33,FR82,0
1861,AT33,FR83,0
1862,AT33,GR11,0
1863,AT33,GR12,0
1864,AT33,GR13,0
1865,AT33,GR14,0
1866,AT33,GR21,0
1867,AT33,GR22,0
1868,AT33,GR23,0
1869,AT33,GR24,0
1870,AT33,GR25,0
1871,AT33,GR30,1
1872,AT33,GR41,0
1873,AT33,GR42,0
1874,AT33,GR43,0
1875,AT33,HU10,0
1876,AT33,HU21,0
1877,AT33,HU22,0
1878,AT33,HU23,0
1879,AT33,HU31,0
1880,AT33,HU32,0
1881,AT33,HU33,0
1882,AT33,IE01,0
1883,AT33,IE02,0
1884,AT33,ITC1,0
1885,AT33,ITC2,1
1886,AT33,ITC3,0
1887,AT33,ITC4,0
1888,AT33,ITD1,0
1889,AT33,ITD2,0
1890,AT33,ITD3,0
1891,AT33,ITD4,0
1892,AT33,ITD5,0
1893,AT33,ITE1,0
1894,AT33,ITE2,0
1895,AT33,ITE3,0
1896,AT33,ITE4,0
1897,AT33,ITF1,0
1898,AT33,ITF2,0
1899,AT33,ITF3,0
1900,AT33,ITF4,0
1901,AT33,ITF5,0
1902,AT33,ITF6,1
1903,AT33,ITG1,0
1904,AT33,ITG2,0
1905,AT33,LT00,0
1906,AT33,LU00,0
1907,AT33,LV00,1
1908,AT33,MT00,0
1909,AT33,NL11,1
1910,AT33,NL12,0
1911,AT33,NL13,0
1912,AT33,NL21,0
1913,AT33,NL22,0
1914,AT33,NL23,0
1915,AT33,NL31,0
1916,AT33,NL32,0
1917,AT33,NL33,0
1918,AT33,NL34,0
1919,AT33,NL41,0
1920,AT33,NL42,0
1921,AT33,PL11,1
1922,AT33,PL12,0
1923,AT33,PL21,0
1924,AT33,PL22,0
1925,AT33,PL31,0
1926,AT33,PL32,0
1927,AT33,PL33,0
1928,AT33,PL34,0
1929,AT33,PL41,0
1930,AT33,PL42,0
1931,AT33,PL43,0
1932,AT33,PL51,0
1933,AT33,PL52,0
1934,AT33,PL61,0
1935,AT33,PL62,0
1936,AT33,PL63,0
1937,AT33,PT11,0
1938,AT33,PT15,0
1939,AT33,PT16,0
1940,AT33,PT17,0
1941,AT33,PT18,0
1942,AT33,SE11,0
1943,AT33,SE12,0
1944,AT33,SE21,0
1945,AT33,SE22,0
1946,AT33,SE23,0
1947,AT33,SE31,0
1948,AT33,SE32,0
1949,AT33,SE33,0
1950,AT33,SI00,0
1951,AT33,SK01,0
1952,AT33,SK02,0
1953,AT33,SK03,0
1954,AT33,SK04,0
1955,AT33,UKC1,0
1956,AT33,UKC2,0
1957,AT33,UKD1,0
1958,AT33,UKD2,0
1959,AT33,UKD3,0
1960,AT33,UKD4,0
1961,AT33,UKD5,0
1962,AT33,UKE1,0
1963,AT33,UKE2,0
1964,AT33,UKE3,1
1965,AT33,UKE4,0
1966,AT33,UKF1,0
1967,AT33,UKF2,0
1968,AT33,UKF3,0
1969,AT33,UKG1,0
1970,AT33,UKG2,0
1971,AT33,UKG3,0
1972,AT33,UKH1,0
1973,AT33,UKH2,0
1974,AT33,UKH3,0
1975,AT33,UKI1,0
1976,AT33,UKI2,0
1977,AT33,UKJ1,0
1978,AT33,UKJ2,0
1979,AT33,UKJ3,0
1980,AT33,UKJ4,0
1981,AT33,UKK1,0
1982,AT33,UKK2,0
1983,AT33,UKK3,0
1984,AT33,UKK4,0
1985,AT33,UKL1,0
1986,AT33,UKL2,1
1987,AT33,UKM2,0
1988,AT33,UKM3,0
1989,AT33,UKM5,0
1990,AT33,UKM6,0
1991,AT33,UKN0,0
1992,AT34,AT11,0
1993,AT34,AT12,0
1994,AT34,AT13,0
1995,AT34,AT21,0
1996,AT34,AT22,0
1997,AT34,AT31,0
1998,AT34,AT32,0
1999,AT34,AT33,0
2000,AT34,AT34,0
2001,AT34,BE10,0
2002,AT34,BE21,0
2003,AT34,BE22,0
2004,AT34,BE23,0
2005,AT34,BE24,0
2006,AT34,BE25,0
2007,AT34,BE31,0
2008,AT34,BE32,0
2009,AT34,BE33,0
2010,AT34,BE34,0
2011,AT34,BE35,0
2012,AT34,CZ01,0
2013,AT34,CZ02,0
2014,AT34,CZ03,0
2015,AT34,CZ04,0
2016,AT34,CZ05,0
2017,AT34,CZ06,0
2018,AT34,CZ07,1
2019,AT34,CZ08,0
2020,AT34,DE11,0
2021,AT34,DE12,0
2022,AT34,DE13,0
2023,AT34,DE14,0
2024,AT34,DE21,0
2025,AT34,DE22,0
2026,AT34,DE23,0
2027,AT34,DE24,0
2028,AT34,DE25,0
2029,AT34,DE26,0
2030,AT34,DE27,0
2031,AT34,DE30,0
2032,AT34,DE41,0
2033,AT34,DE42,0
2034,AT34,DE50,0
2035,AT34,DE60,0
2036,AT34,DE71,0
2037,AT34,DE72,0
2038,AT34,DE73,0
2039,AT34,DE80,0
2040,AT34,DE91,0
2041,AT34,DE92,0
2042,AT34,DE93,1
2043,AT34,DE94,0
2044,AT34,DEA1,0
2045,AT34,DEA2,0
2046,AT34,DEA3,0
2047,AT34,DEA4,0
2048,AT34,DEA5,0
2049,AT34,DEB1,0
2050,AT34,DEB2,0
2051,AT34,DEB3,0
2052,AT34,DEC0,0
2053,AT34,DED1,0
2054,AT34,DED2,0
2055,AT34,DED3,0
2056,AT34,DEE1,0
2057,AT34,DEE2,0
2058,AT34,DEE3,0
2059,AT34,DEF0,0
2060,AT34,DEG0,0
2061,AT34,DK01,0
2062,AT34,DK02,0
2063,AT34,DK03,0
2064,AT34,EE00,0
2065,AT34,ES11,0
2066,AT34,ES12,0
2067,AT34,ES13,0
2068,AT34,ES21,0
2069,AT34,ES22,0
2070,AT34,ES23,0
2071,AT34,ES24,0
2072,AT34,ES30,0
2073,AT34,ES41,1
2074,AT34,ES42,0
2075,AT34,ES43,0
2076,AT34,ES51,0
2077,AT34,ES52,0
2078,AT34,ES53,0
2079,AT34,ES61,0
2080,AT34,ES62,0
2081,AT34,ES63,0
2082,AT34,ES64,0
2083,AT34,ES70,0
2084,AT34,FI13,0
2085,AT34,FI18,0
2086,AT34,FI19,0
2087,AT34,FI1A,0
2088,AT34,FI20,0
2089,AT34,FR10,0
2090,AT34,FR21,0
2091,AT34,FR22,0
2092,AT34,FR23,0
2093,AT34,FR24,0
2094,AT34,FR25,0
2095,AT34,FR26,0
2096,AT34,FR30,0
2097,AT34,FR41,0
2098,AT34,FR42,0
2099,AT34,FR43,1
2100,AT34,FR51,0
2101,AT34,FR52,0
2102,AT34,FR53,0
2103,AT34,FR61,0
2104,AT34,FR62,0
2105,AT34,FR63,0
2106,AT34,FR71,0
2107,AT34,FR72,1
2108,AT34,FR81,0
2109,AT34,FR82,0
2110,AT34,FR83,0
2111,AT34,GR11,0
2112,AT34,GR12,0
2113,AT34,GR13,0
2114,AT34,GR14,0
2115,AT34,GR21,0
2116,AT34,GR22,0
2117,AT34,GR23,0
2118,AT34,GR24,0
2119,AT34,GR25,0
2120,AT34,GR30,0
2121,AT34,GR41,0
2122,AT34,GR42,0
2123,AT34,GR43,0
2124,AT34,HU10,0
2125,AT34,HU21,0
2126,AT34,HU22,0
2127,AT34,HU23,0
2128,AT34,HU31,0
2129,AT34,HU32,0
2130,AT34,HU33,0
2131,AT34,IE01,0
2132,AT34,IE02,0
2133,AT34,ITC1,0
2134,AT34,ITC2,1
2135,AT34,ITC3,0
2136,AT34,ITC4,0
2137,AT34,ITD1,0
2138,AT34,ITD2,0
2139,AT34,ITD3,0
2140,AT34,ITD4,0
2141,AT34,ITD5,0
2142,AT34,ITE1,0
2143,AT34,ITE2,0
2144,AT34,ITE3,0
2145,AT34,ITE4,0
2146,AT34,ITF1,0
2147,AT34,ITF2,1
2148,AT34,ITF3,0
2149,AT34,ITF4,0
2150,AT34,ITF5,0
2151,AT34,ITF6,0
2152,AT34,ITG1,1
2153,AT34,ITG2,0
2154,AT34,LT00,0
2155,AT34,LU00,0
2156,AT34,LV00,1
2157,AT34,MT00,0
2158,AT34,NL11,1
2159,AT34,NL12,0
2160,AT34,NL13,0
2161,AT34,NL21,0
2162,AT34,NL22,0
2163,AT34,NL23,0
2164,AT34,NL31,1
2165,AT34,NL32,0
2166,AT34,NL33,0
2167,AT34,NL34,0
2168,AT34,NL41,0
