,Region,RegionCode,RegionName,T,Nuts0,Nuts1,sp61,tc,tc_ratio,tl_min,tl_mean,tl_max,sp61_n,sp61_d,tl_min_n,tl_min_d,tl_mean_n,tl_mean_d,tl_max_n,tl_max_d,tc_n,tc_d,tc_ratio_n,tc_ratio_d,sp61_resi_n,sp61_resi_d_alt,sp61_resi_d,sp61_resi,sp61_resi_alt,sp61_resi_regional,sp61_resi_regional_alt,sp61_resi_regional_alt_cont,key,population,empden,labprod,unemployment,tl_diff
751,R164,LU00,Luxembourg_GrandD,2009,LU,LU0,9.831629364413278,1.830358828355863,1.4651151649399405,3.144932136722888,4.654029189486751,5.570557409144685,0.970716670512994,-0.09016347426416649,1.0108797513021552,-0.009505981729960533,0.9915465857214883,-0.023537650156376322,1.0440286425030825,0.007594831552027781,1.0233938067378934,0.0003266776045760533,1.1220038939378274,0.059056574111325366,0.970716670512994,-0.02928332948700596,-0.09016347426416649,0.0,0.0,-1.0,1.0,0.5232583960732923,LU002009,493500,8.399071925754061,0.179791620626151,5.1,2.4256252724217973
752,R165,LV00,Latvija,2009,LV,LV0,9.161905077014724,1.9402384984205467,1.3664699470252195,3.7754221676575654,4.953834592934063,5.613393745309136,0.9519898350964057,-0.10738986956174379,1.0375118561621095,0.039059479498546046,1.0171727083605415,0.03396613090592859,1.0234569525750352,0.03954193249070004,0.996435639394678,0.001816845371259146,0.9624471611013367,-0.061366190581304436,0.9519898350964057,-0.04801016490359433,-0.10738986956174379,0.0,0.0,-1.0,1.0,0.21837976002415646,LV002009,2162834,1.4607048684802881,0.020788134287286736,17.5,1.8379715776515702
753,R166,MT00,Malta,2009,MT,MT0,7.940669282053791,2.007735313346619,1.5831089786676635,4.132588878991917,4.810376779349437,5.769389124079144,1.0551939532491943,-0.05337892121263743,1.008126926707808,-0.005023572687846922,0.960209369499227,-0.03289461595923682,0.9797679084204451,-0.04404138897685406,0.9412337578465348,-0.06327535355000524,0.9259777034876348,-0.09379226554968068,1.0551939532491943,0.055193953249194294,-0.05337892121263743,0.0,0.0,1.0,1.0,1.8985745220929444,MT002009,410926,50.4746835443038,0.03916476489028213,6.9,1.636800245087227
754,R167,NL11,Groningen,2009,NL,NL1,9.525060527061717,1.8485800119413849,1.7357745090010783,3.419091381358494,4.681581677976128,6.1511534699426,1.0247706383262019,-0.21987322255088415,1.0115633417875785,-0.007169567110310915,1.00823213251687,-0.01752191802485492,1.0514276031426009,0.00538741719715774,1.0187494382394586,-0.01087030847142234,1.041961567073251,0.015445985644894744,1.0247706383262019,0.024770638326201855,-0.21987322255088415,-1.0,1.0,-1.0,1.0,1.4032736049075978,NL112009,574092,11.768739553422192,0.08873000728332119,6.8,2.7320620885841063
755,R168,NL12,Friesland,2009,NL,NL1,9.043261577759484,2.0109526479696815,2.1580799418856857,3.446828016054713,4.511787576059518,5.8310665941059385,0.9815240656422141,-0.06110578235128716,1.0155452818469666,-0.002566017697677392,1.0146921915272318,-0.006475306939328629,1.0502326611620345,0.02143379241148513,1.010679378775312,-0.01620505910881831,1.0166613346192719,-0.00450561096248725,0.9815240656422141,-0.01847593435778594,-0.06110578235128716,1.0,1.0,1.0,1.0,0.6992061102995831,NL122009,644811,9.501152108208398,0.05432853543307087,4.4,2.3842385780512254
756,R169,NL13,Drenthe,2009,NL,NL1,8.708845197516256,2.0408249647590457,2.191453136086673,3.4893949610146375,4.477400730933209,5.859840917621918,0.9417541913978165,-0.09275658353014804,1.0174846658213297,-0.002161680510870845,1.0048551595915522,-0.010829359842795316,1.0387996540327535,0.011393241845674362,1.0204334537183068,-0.01234288959385843,1.0391555363204703,-0.0004924900665468357,0.9417541913978165,-0.058245808602183535,-0.09275658353014804,-1.0,-1.0,-1.0,1.0,0.05174033480944393,NL132009,489918,9.007610465336413,0.05665451870533838,4.7,2.3704459566072806
757,R170,NL21,Overijssel,2009,NL,NL2,9.621928539937903,2.046573175916276,2.196879967487222,3.454421985146866,4.467566358688787,5.6622659532329855,1.001754417508727,-0.05831744081376322,1.012631628199378,-0.005168997898044481,1.0102294533720046,-0.007445469663738269,1.0401451623284539,0.014707991191591052,1.0103442313873061,-0.019773695506210887,1.0183580862706194,-0.014079405941728185,1.001754417508727,0.0017544175087269576,-0.05831744081376322,1.0,1.0,1.0,1.0,1.0285624562411433,NL212009,1125435,17.208924705316335,0.06180789795561769,4.0,2.2078439680861197
758,R171,NL22,Gelderland,2009,NL,NL2,10.12691534575674,1.9661421321465486,2.1667298159054744,3.445976926544777,4.379527354084965,5.504763727905055,0.9845962963780361,-0.043973390737292783,1.014306416349874,-0.0004864454625070902,1.0097716887654444,-0.003836863082065989,1.0334529546767754,0.013229357437131384,1.0155918066289316,-0.00799915896752168,1.022062662450386,-0.006188802154700079,0.9845962963780361,-0.01540370362196386,-0.043973390737292783,1.0,1.0,1.0,1.0,0.7492229708918415,NL222009,1991062,20.242165815197712,0.0631295806836248,3.8,2.058786801360278
759,R172,NL23,Flevoland,2009,NL,NL2,8.357205943806902,2.284247842302943,3.111219305378063,3.262188729716237,4.30711552280202,5.600277591413585,0.8690473896315871,-0.12505731204487058,0.9965960538866243,-0.0073065736436697115,0.9990405990740844,-0.016952752118770564,1.0332178353147705,0.019768773956225116,1.0231881685275968,-0.01768452851692648,1.0566664523513776,0.0033642728090303997,0.8690473896315871,-0.13095261036841288,-0.12505731204487058,-1.0,-1.0,-1.0,0.0,-1.1319487435036717,NL232009,383449,14.299823633156967,0.05413912185495807,4.5,2.338088861697348
760,R173,NL31,Utrecht,2009,NL,NL3,10.050118142513844,1.9456147289639099,2.0405767454373045,3.4529398944767578,4.523061938729535,5.826187996088418,1.045108139291929,0.022793627790441917,1.0187328201992392,0.0034429121083032754,1.0189542516326853,0.005609606055898775,1.0573098043940399,0.033273108239533666,1.0294685465076312,0.0069683109861322645,1.0105704462006204,-0.01842410961000218,1.045108139291929,0.04510813929192903,0.022793627790441917,1.0,1.0,1.0,1.0,1.73437437111535,NL312009,1210869,46.671480144404335,0.09089190903465347,3.9,2.37324810161166
761,R174,NL32,NoordHolland,2009,NL,NL3,10.717996944798081,1.8906139127725161,1.8815599083111154,3.4511883416824007,4.534286193619088,5.687573151081123,0.9797140410963241,-0.049372194613223286,1.0127364642753995,-0.002800357759273453,1.0101918710089053,-0.005732870650211774,1.0364822517209384,0.014999353062306708,1.0179408231112317,-0.008351527558551064,1.0305859844349403,0.0012604326102396701,0.9797140410963241,-0.020285958903675905,-0.049372194613223286,1.0,1.0,1.0,1.0,0.6697383544032737,NL322009,2646445,52.02920254586297,0.08970440382816436,4.1,2.2363848093987224
762,R175,NL33,ZuidHolland,2009,NL,NL3,10.922694090291694,1.962243924261886,1.8432615317929149,3.493573188366338,4.609549804170085,5.822140827856616,0.920031242568357,-0.1086662524448343,1.0113254889585126,-0.005945190627462793,1.002413672044791,-0.013312462854057294,1.0311185319775409,0.0074290495307181015,1.0235378202253291,-0.008544851969741751,1.0497861365803791,0.010849750883103804,0.920031242568357,-0.079968757431643,-0.1086662524448343,-1.0,-1.0,-1.0,0.0,-0.3019159484205668,NL332009,3481558,61.96042206984759,0.07948150802752293,4.8,2.328567639490278
763,R176,NL34,Zeeland,2009,NL,NL3,8.742221343209243,2.087389286618784,2.09528871109401,3.5527027962299034,4.541708376776995,5.952624641471158,0.9554940847814921,-0.10347025581593217,1.0157114962769054,0.0041411536064897,1.0019206150653401,-0.011796883160255733,1.0396254350830436,0.009422125176206997,1.0289009247868772,-0.009987525067590264,1.0549346074041086,-0.007863738763028483,0.9554940847814921,-0.044505915218507885,-0.10347025581593217,-1.0,-1.0,-1.0,1.0,0.27543002188625404,NL342009,380984,10.447093055788708,0.05809892876272094,2.5,2.3999218452412547
764,R177,NL41,NoordBrabant,2009,NL,NL4,10.51346462999678,1.948628408499447,1.9620132688083145,3.4659450008284294,4.434625066319121,5.672389391268745,0.9667899227234794,-0.05544159295282636,1.012098806006138,-0.002751647710145244,1.003750399198085,-0.007290368544996539,1.0347268948078274,0.01958811500675206,1.0090499047412642,-0.016803848480746897,1.0292736932215667,-0.01091394963057235,0.9667899227234794,-0.03321007727652059,-0.05544159295282636,1.0,1.0,1.0,1.0,0.4593297352214055,NL412009,2434560,25.605613749618634,0.07025799507506553,4.0,2.206444390440316
765,R178,NL42,Limburg_NL,2009,NL,NL4,9.636144133536103,1.9339334767454337,2.0074945070183654,3.4495158635317114,4.408405455098374,5.725858520969971,0.9129756955271905,-0.09316721466864386,1.013585848034376,-0.0012806211423384006,0.9921719205662203,-0.016424497670189497,1.0286998279588355,0.015150367259125996,1.0117037049512052,-0.01121472476278118,1.0476293968920665,0.012153001313804479,0.9129756955271905,-0.08702430447280951,-0.09316721466864386,-1.0,-1.0,-1.0,0.0,-0.4167824226880724,NL422009,1122604,25.3940211074434,0.06353418161845478,5.6,2.2763426574382595
766,R207,SE11,Stockholm,2009,SE,SE1,10.506661893890081,1.81603912659271,1.628622389259752,3.254722809839191,4.363499562994649,5.362713385519555,0.9100445526962138,-0.0645906644490255,1.000007768084704,-0.010219906441878868,1.0119482778237665,0.001266971044124654,1.0308761664537058,-0.00313029879478699,0.9818364736434327,-0.036378304156065355,0.9771792098530656,-0.041740933147085046,0.9100445526962138,-0.08995544730378624,-0.0645906644490255,1.0,1.0,1.0,0.0,-0.4645023288277821,SE112009,1981263,16.142837421195527,0.09318938616495628,6.8,2.1079905756803643
767,R208,SE12,ostra_Mellansverige,2009,SE,SE1,9.56923126413601,1.9160056827120755,1.9542975444711954,3.3196414058393833,4.209209736232286,4.825250979605415,0.7728705721163813,-0.19347389313331054,0.989697733700727,-0.018457703413267246,0.9787933823115926,-0.03355054777040234,0.9755921245410837,-0.03456629834255098,0.9815738979882322,-0.03896441210070556,1.019921395316212,0.0005514398569834711,0.7728705721163813,-0.22712942788361867,-0.19347389313331054,-1.0,-1.0,-1.0,0.0,-2.697736891436488,SE122009,1545587,1.8952374291908527,0.06114918682520159,9.3,1.5056095737660318
768,R209,SE21,Sydsverige,2009,SE,SE2,9.395698232355596,1.7372062234420245,1.727125505550834,3.1353220560754993,4.111258309471869,5.117396499312479,0.7440226435238411,-0.19067636524630682,0.9903817101332186,-0.01954648492856026,0.9644808587839727,-0.04719141597147558,0.9891784477509497,-0.03461807323751043,0.968829778746313,-0.04713787649949308,1.0086418309508411,-0.005396318664498523,0.7440226435238411,-0.25597735647615893,-0.19067636524630682,-1.0,-1.0,-1.0,0.0,-3.1673900349860786,SE212009,807871,1.175408227857595,0.058407172026544156,8.1,1.9820744432369795
769,R210,SE22,Norra_Mellansverige,2009,SE,SE2,8.915416784839868,1.9846771695136003,2.2041895383478702,3.4322698512816667,4.203395986266405,5.126639285237311,0.7640352449014612,-0.18104909641961342,0.988382840517121,-0.014704749249518811,0.9680885255953953,-0.029469698120930143,0.9994536631719463,-0.028005032614067615,0.9690569640718982,-0.026650111164730816,1.0175758882126846,0.01727310815798644,0.7640352449014612,-0.23596475509853876,-0.18104909641961342,-1.0,-1.0,-1.0,0.0,-2.8415787339266796,SE222009,1367017,4.6445097660580315,0.061779026793963666,8.7,1.6943694339556443
770,R211,SE23,Mellersta_Norrland,2009,SE,SE2,8.231242431654415,2.4206172714814183,3.0818257354354355,3.6708203261888297,4.351057241102949,4.973280849178969,0.834347722351757,-0.16800306822053024,1.019272207236402,-0.0022652014058819336,0.9763581201425444,-0.027694515586680568,0.9712867999159601,-0.03154577727622321,0.9870502670232171,-0.030874216101003826,1.029015375011867,0.006293743425742848,0.834347722351757,-0.16565227764824297,-0.16800306822053024,-1.0,1.0,-1.0,0.0,-1.6968699913436724,SE232009,1851702,3.045445429112405,0.06701737917178256,8.6,1.3024605229901391
771,R212,SE31,ovre_Norrland,2009,SE,SE3,8.51229435630593,1.9696906647126504,2.127780731614403,3.4174527058750694,4.269300128150959,5.136611429070138,0.752757230065813,-0.2590423024308024,0.9924657121227235,-0.008651297332192054,0.9832238298191497,-0.031602437437135866,0.9990903146478531,-0.030436391356531978,0.9905133353534504,-0.015207641179937448,1.0424933497153546,0.04463466188817655,0.752757230065813,-0.24724276993418703,-0.2590423024308024,-1.0,-1.0,-1.0,0.0,-3.0251882816129148,SE312009,825149,0.5868260291334509,0.059092436750998664,9.4,1.7191587231950685
772,R213,SE32,Smaland_med_oarna,2009,SE,SE3,9.04033420493173,1.7954117869746051,1.7946656546857238,3.058394315369152,4.3165471833734745,5.277897305422839,0.8109854951059469,-0.21763997388640355,0.9902840594494798,-0.016675069351327454,1.0043799216855591,-0.02350751437986398,1.036940382928111,-0.021370563869624215,0.9810846580949028,-0.03521712322733339,0.9962952963826698,-0.00621407951764652,0.8109854951059469,-0.18901450489405314,-0.21763997388640355,-1.0,-1.0,-1.0,0.0,-2.077214231004329,SE322009,370269,0.23624619162128524,0.0675595947556615,8.9,2.2195029900536873
773,R214,SE33,Vastsverige,2009,SE,SE3,9.828282246458008,1.662829841909088,1.5898582755373312,3.1317376381490645,4.246546346015117,5.258429091084751,0.7728298019293522,-0.22842345116177287,0.9917431190439833,-0.014903242057407895,0.9740136518391144,-0.046515842144877584,0.993434519118351,-0.03451580271997845,0.97351651541832,-0.0404192658648187,1.0135291067635213,0.011810905282929607,0.7728298019293522,-0.22717019807064776,-0.22842345116177287,-1.0,-1.0,-1.0,0.0,-2.698400642611547,SE332009,507489,0.15309045240868177,0.0645207747977863,8.9,2.1266914529356864
774,R216,SK01,Bratislavsky_kraj,2009,SK,SK0,9.228574233126473,2.1473788470941595,1.4945245344150262,4.166999341093929,5.291417001743366,6.580523640962701,1.1523279611645743,0.00197676689353532,0.9940230620045382,-0.03866076718374545,0.9811172632077897,-0.036681833135798425,1.004179766149381,-0.008955905336607506,0.9885801895413918,-0.0218045727866224,1.0206197302466096,0.023291110106436475,1.1523279611645743,0.15232796116457425,0.00197676689353532,1.0,1.0,1.0,1.0,3.4799460239215247,SK012009,594966,16.164076582062652,0.05545301386377336,4.6,2.4135242998687723
775,R217,SK02,Zapadne_Slovensko,2009,SK,SK0,9.435853141443271,2.245485698098046,1.4508043844486767,4.256785018585075,5.550539239068842,6.7457406559327495,1.0954035252052612,-0.0627832232834653,1.0164652230051832,-0.04036462688373432,1.0030494705209663,-0.020152031824009597,1.0310351800231459,0.026635541893561765,0.9934286961870629,-0.03487025401953314,0.9879036280941995,-0.02787077443863417,1.0954035252052612,0.09540352520526119,-0.0627832232834653,-1.0,-1.0,1.0,1.0,2.5531987114648502,SK022009,1845563,5.68276561259813,0.023845927230046946,9.9,2.488955637347675
776,R218,SK03,Stredne_Slovensko,2009,SK,SK0,8.870005777617443,2.314485576013672,1.70685728811438,3.901499712392957,5.540148397657542,6.6184823368132015,1.1875844366398471,-0.07850107296067854,1.0202525389988097,-0.04299461732281795,1.026404713011281,-0.019377538921948156,1.0186836221262905,0.0043971661204686985,0.9896940475510492,-0.02854734916611612,0.9492904413404234,-0.004366397411817435,1.1875844366398471,0.18758443663984714,-0.07850107296067854,-1.0,1.0,-1.0,1.0,4.05393228031162,SK032009,1349903,3.420606030793447,0.022816987237102283,14.6,2.7169826244202446
777,R219,SK04,Vychodne_Slovensko,2009,SK,SK0,8.852551513901107,2.2603808963836736,1.635830068626849,3.844210386565119,5.51512706315602,6.625101306864144,1.136860889243687,-0.09053154415776854,1.0333901821220752,-0.029015660381821906,1.0157416015256902,-0.01848915701943943,1.0151977669648995,0.003066369526460555,0.995229348909731,-0.02050233647363342,0.9849547320537724,0.0020812892054020704,1.136860889243687,0.1368608892436869,-0.09053154415776854,-1.0,1.0,-1.0,1.0,3.228137339431409,SK042009,1591969,3.9813584430612345,0.02025934206323858,15.9,2.780890920299025
778,R1,AT11,Burgenland,2010,AT,AT1,8.038633881895564,2.171015421407356,2.0671234711484567,3.3807963137690242,4.831971419844107,6.917162098566491,1.0929803622823877,0.05738875196549453,1.0181029159395276,0.010187288436574793,1.0247346350648132,0.007876971611366468,1.1177191417574355,0.010637849847479508,1.0022910605753548,0.012214301196414978,0.9323770169844746,0.0059498575714882485,1.0929803622823877,0.09298036228238771,0.05738875196549453,1.0,1.0,1.0,1.0,8.702765655277805,AT112010,283697,3.6813995313096077,0.04958082901554404,4.0,3.536365784797467
779,R2,AT12,Niederosterreich,2010,AT,AT1,9.975884997903618,2.1075550279209776,1.8041962756833338,3.403069463386061,4.925966335382333,6.8457949440620425,0.9903436676041397,0.039860991507882915,1.0032119455628679,0.0034513217389302575,1.011070070858551,0.005704885550859018,1.0783697456367802,-0.004987478245239041,0.9935093786685628,0.011298953065449258,0.9752049856815239,0.009696127155704781,0.9903436676041397,-0.009656332395860279,0.039860991507882915,1.0,-1.0,-1.0,1.0,0.2000411300949717,AT122010,1605897,4.099149093599705,0.059677488396080454,3.9,3.4427254806759815
780,R3,AT13,Wien,2010,AT,AT1,10.392602938853177,1.9682217589233229,1.8310786223299584,3.255826739593803,4.70370259816267,6.83690307501141,0.9928233004205814,0.055464843798717745,1.0003076657911636,0.006582791188541437,1.0081348410415139,0.01418302948123451,1.0981109355575764,0.014639644741537783,0.9780927872640462,0.013634016328338605,0.9673537831440734,0.006194037285478515,0.9928233004205814,-0.007176699579418577,0.055464843798717745,1.0,-1.0,1.0,1.0,0.405461178235662,AT132010,1689995,193.6283185840708,0.10202409245233743,8.3,3.581076335417607
781,R4,AT21,Karnten,2010,AT,AT2,8.88466009255101,2.10800752738639,1.9571770675046976,3.3657420937527873,4.775732356360758,6.773579912999605,1.0163186842307865,0.04165129637478826,1.0053072855685912,0.00402831113774571,1.0104157362805775,0.009457285583042818,1.0855253867342305,0.0004204823755897813,0.9906494463053274,0.010990879697264644,0.9369495740102836,0.00845015205357913,1.0163186842307865,0.01631868423078653,0.04165129637478826,1.0,1.0,-1.0,1.0,2.351887617413982,AT212010,557998,2.7343124165554076,0.0647736328125,4.3,3.4078378192468173
782,R5,AT22,Steiermark,2010,AT,AT2,9.613226648009437,2.121976756126498,2.0291994123893753,3.3817939436761475,4.791784901292508,6.662128318350527,0.9446588615469148,0.02813742155813237,1.0108062806596356,0.004995432455842774,1.012158812775912,0.008150787094705514,1.0758669138437411,0.0026473337037564715,0.9954342641767089,0.013242405266316037,0.9826227675014945,0.0182804413569424,0.9446588615469148,-0.05534113845308519,0.02813742155813237,-1.0,-1.0,-1.0,0.0,-3.584622065740694,AT222010,1205045,3.542904960559185,0.06525908301493574,4.5,3.28033437467438
783,R6,AT31,Oberosterreich,2010,AT,AT3,9.922445250598251,2.087669153025395,1.9194243204098798,3.3414823106558393,4.7962869051834405,6.6950447773741235,1.0247632531327475,0.03188704258338659,1.0013669220344605,0.006564443674255682,1.0172226385952103,0.010255987295607616,1.082464543545074,0.0037088301660479495,0.9983733045664487,0.015489022756594917,0.953187437073209,0.017768244000134215,1.0247632531327475,0.02476325313274752,0.03188704258338659,-1.0,1.0,-1.0,1.0,3.0514604488695243,AT312010,1409253,6.040537657350117,0.07006554111330884,3.9,3.353562466718284
784,R7,AT32,Salzburg,2010,AT,AT3,9.198151099092614,2.0946774554957606,1.8594726355026898,3.3727545814048425,4.898773687473313,6.916141954404733,0.9856256685378075,0.04703162929189997,1.0039821722968398,0.002218559620048799,1.0103611507799328,0.0042416759498409284,1.0751219650494295,0.004772498101663025,0.9970510243093414,0.007844154360453937,0.9798812867767193,0.004681183280181966,0.9856256685378075,-0.014374331462192469,0.04703162929189997,1.0,-1.0,-1.0,0.0,-0.1908117368728327,AT322010,526730,3.7526591972769823,0.08264300831443688,3.2,3.54338737299989
785,R8,AT33,Tirol,2010,AT,AT3,9.402929085370971,2.108695226101103,1.8645401276534495,3.3607234958595193,4.904872333945911,6.851834101650404,0.9770468787061468,0.014656448782874532,1.0031535201775161,0.003335341838964001,1.0118275980848506,0.002905171272087337,1.0748026371871149,-0.006682904515308952,0.9957120598736686,0.013231189958542333,0.9900191312950415,0.02378715489293093,0.9770468787061468,-0.022953121293853185,0.014656448782874532,-1.0,-1.0,-1.0,0.0,-0.9015038234283992,AT332010,704662,2.8351339257175736,0.07212908680947012,3.2,3.4911106057908845
786,R9,AT34,Vorarlberg,2010,AT,AT3,8.800313635725407,2.0879524596548906,1.7257588840656386,3.389154299937472,4.856460434899779,6.878814747782158,1.0549913083497373,0.025105715465020273,1.0148124768134268,-0.0025203493205863126,1.0111705049672937,0.004693009933161463,1.0782447477504296,-0.00527159015459322,0.9999667241292155,0.012931071099503422,0.9405806168853951,0.02201959068380377,1.0549913083497373,0.05499130834973731,0.025105715465020273,-1.0,1.0,-1.0,1.0,5.555641114934475,AT342010,368366,7.151878749605305,0.07419359823399559,4.6,3.489660447844686
787,R10,BE10,Region_de_BruxellesCapitale,2010,BE,BE1,10.243630589958638,1.8839392055112023,1.8531609108217868,3.2036334342333426,4.783611487941449,5.688757040704716,1.069308654950292,0.06896238730168491,1.0098750639047713,0.013383161584980874,1.028056625966463,0.028254867604772582,1.0145886663796737,0.015345317350095589,0.9993976236203759,0.02544988278294702,1.0194165991830406,0.010207785842575756,1.069308654950292,0.06930865495029193,0.06896238730168491,1.0,1.0,1.0,1.0,6.7417320588966305,BE102010,1089538,256.5,0.1683382553606238,17.3,2.4851236064713733
788,R11,BE21,Prov_Antwerpen,2010,BE,BE2,10.288730466405612,2.1229190340939663,1.928169382241145,3.227191202529012,4.8054296273555535,5.716108062399067,0.9974135625691639,0.0452420868109088,1.0097747802799104,0.012966846697791024,0.9982233557142128,0.016785567563241677,1.0101621654061834,0.009453278965963374,1.018299781673642,0.031517507843578096,1.0550637458496743,0.027368520265427465,0.9974135625691639,-0.002586437430836086,0.0452420868109088,1.0,-1.0,-1.0,1.0,0.7857319446523289,BE212010,1744862,26.524347212420608,0.09050810163629108,6.0,2.4889168598700553
789,R12,BE22,Prov_Limburg_B,2010,BE,BE2,9.209362596650651,2.3124014443468166,2.4134455296324364,3.2351255648104833,4.779213712732154,5.3038407176801385,0.9865492130198772,0.04751110679534387,1.0073957959695787,0.013733191006989331,0.991176754963368,0.011836687096362541,0.9876348322018116,0.014391030274636174,1.0253514189795419,0.03621306668648738,1.071434042018477,0.04819623166004616,0.9865492130198772,-0.013450786980122809,0.04751110679534387,1.0,-1.0,-1.0,0.0,-0.11430260588017997,BE222010,838505,15.472408026755854,0.0606975682248041,5.3,2.0687151528696552
790,R13,BE23,Prov_OostVlaanderen,2010,BE,BE2,9.889300595541505,2.13137167873614,2.0454610864436082,3.267882705660718,4.872679628651029,5.589966794233501,1.0124344466771782,0.02315279137042403,1.0062468620922382,0.013915406128871766,0.992200595771349,0.010228174164808368,0.9996276138915303,0.006773163807684668,0.9988620730736386,0.022470471179186213,1.0291702716382332,0.0291035338634984,1.0124344466771782,0.01243444667717819,0.02315279137042403,-1.0,-1.0,-1.0,1.0,2.0301059971831696,BE232010,1432326,21.751603104961188,0.06677370054305663,5.2,2.3220840885727827
791,R14,BE24,Prov_Vlaams_Brabant,2010,BE,BE2,9.670323709189825,2.188787298641369,2.2121375120514197,3.254982358000792,4.763738030305165,5.552187894241598,1.0000687389847787,0.01645729702164933,1.012442676885458,0.015598872655983587,1.0035956912572943,0.014436978137701728,1.0090802028879728,0.008997508905069784,1.0267593697906567,0.033186674858624365,1.0664488140259984,0.04030747673824853,1.0000687389847787,6.873898477866014e-05,0.01645729702164933,-1.0,-1.0,-1.0,1.0,1.0056945389126755,BE242010,1076924,22.919847328244273,0.07925738967527061,4.8,2.297205536240806
792,R15,BE25,Prov_WestVlaanderen,2010,BE,BE2,9.712393131493041,2.222458928117483,2.0450697171206342,3.2921447700118023,4.904733103235936,5.545464131207643,0.9707910544047459,0.03133641106443752,1.0093573140337344,0.015550383205219953,0.9909758987161142,0.013058875788521607,0.9910447239601051,0.005217000980362041,1.0219757926126247,0.03179474660711179,1.0790072767918877,0.0455202000332684,0.9707910544047459,-0.02920894559525411,0.03133641106443752,-1.0,-1.0,-1.0,0.0,-1.4197546388848463,BE252010,1159366,16.18379068283344,0.07202655757097792,3.8,2.2533193611958406
793,R16,BE31,Prov_Brabant_Wallon,2010,BE,BE3,8.795294493510472,2.2967598328297183,2.444936675059909,3.240023328419826,4.918679631186959,5.708596432170508,1.2428747595405158,0.198035440303715,0.9982423060299819,0.009083312038726366,1.0293080259443237,0.03172554706696995,1.0582629216528976,0.048409607422957635,0.9901719855117616,0.0024733525162129455,0.9900865005614918,-0.02874835685954702,1.2428747595405158,0.24287475954051585,0.198035440303715,1.0,1.0,1.0,1.0,21.120456733011764,BE312010,379515,14.530386740331494,0.09252623574144486,8.3,2.4685731037506824
794,R17,BE32,Prov_Hainaut,2010,BE,BE3,9.388782996639785,2.2091769450793697,2.3801178747599954,3.2904481933703726,4.842775120176449,5.552943483368681,1.010206041566358,0.03126398829198351,1.0039744773195947,0.011454613582048245,0.9919741658852557,0.014126505814943457,1.0002089229879891,0.005440004118347996,1.0019852411780923,0.02206297378576083,1.0244667290815292,0.022851825414865523,1.010206041566358,0.01020604156635807,0.03126398829198351,-1.0,-1.0,-1.0,1.0,1.8454983883039977,BE322010,1309880,12.292385248076414,0.060700000000000004,13.9,2.2624952899983084
795,R18,BE33,Prov_Liege,2010,BE,BE3,9.351010768697359,2.251405219497762,2.260968646550891,3.2778595175638894,4.880483482010234,5.518649156320135,1.0293125784212234,0.025443317734177517,1.0073159945453072,0.01434119781174592,0.998982954757044,0.010656883977722797,0.9987328821709912,0.007479775348486428,1.020183285482189,0.03436545341567343,1.0550359662083768,0.04206197123958888,1.0293125784212234,0.029312578421223368,0.025443317734177517,-1.0,1.0,-1.0,1.0,3.4283398858449625,BE332010,1067685,10.453955901426719,0.06437496277915633,11.5,2.240789638756246
796,R19,BE34,Prov_Luxembourg_B,2010,BE,BE3,7.886326544170253,2.341687673373749,2.5954675599764343,3.267084135084877,4.8156687524054735,5.4572881643906594,0.9974824259486779,0.029194533159419667,1.0166779107389632,0.017026920167226733,0.9824665389008348,0.0009626574309146152,0.9742720195976725,-0.0034355686165875587,1.038905881109366,0.03964694369708632,1.109232694193348,0.05624997386252373,0.9974824259486779,-0.0025175740513221356,0.029194533159419667,-1.0,-1.0,-1.0,1.0,0.7914367887893676,BE342010,269023,2.528216704288939,0.05243339285714286,7.5,2.1902040293057823
797,R20,BE35,Prov_Namur,2010,BE,BE3,8.513889797570226,2.2920782338259764,2.5406967130445546,3.291245913740862,4.8403002997451905,5.559303872178024,1.0499010161206126,0.06429763569460056,1.008641317926541,0.013430961509179551,0.9850456278852392,0.009506069859734123,1.006536940939403,0.006366512824100834,1.0119087608256891,0.024535096519497257,1.0597726937170853,0.024145479223297794,1.0499010161206126,0.049901016120612596,0.06429763569460056,1.0,1.0,1.0,1.0,5.1339463914965515,BE352010,472281,5.144887916894477,0.059133156216790654,9.6,2.268057958437162
798,R21,CZ01,Praha,2010,CZ,CZ0,9.819317396014974,2.1454315241130413,1.540155507126124,3.9402979506397675,5.351590511821585,6.271108725391299,1.0853692597990843,0.0348891391380739,0.9550185653162522,0.006279338233124876,0.9831238962817276,0.012838201769236557,1.018739327775767,0.017643293316907283,1.0007686763056782,0.021904543444341562,1.0905779224357957,0.04071471760730572,1.0853692597990843,0.08536925979908427,0.0348891391380739,-1.0,-1.0,-1.0,1.0,8.07223962410214,CZ012010,1227932,135.26988051091882,0.0650268504416692,3.7,2.3308107747515314
