,Region,RegionCode,RegionName,T,Nuts0,Nuts1,sp61,tc,tc_ratio,tl_min,tl_mean,tl_max,sp61_n,sp61_d,tl_min_n,tl_min_d,tl_mean_n,tl_mean_d,tl_max_n,tl_max_d,tc_n,tc_d,tc_ratio_n,tc_ratio_d,sp61_resi_n,sp61_resi_d_alt,sp61_resi_d,sp61_resi,sp61_resi_alt,sp61_resi_regional,sp61_resi_regional_alt,sp61_resi_regional_alt_cont
1913,R52,DE94,WeserEms,2007,DE,DE9,30567.619725440003,1.837900860504702,1.5819338799746343,3.2585686338740265,4.449820382056736,5.01780005014145,1.1402429457471808,0.05135184418155392,1.0375444251232293,0.01165887444912328,1.0459255775734977,0.006883392679695621,1.0513737415711768,-0.005241762511394521,1.054939727875584,0.011952884281640319,1.0016362756896589,-0.0014133696355793646,1.1402429457471808,0.14024294574718077,0.05135184418155392,-1.0,-1.0,-1.0,-1.0,-0.17790337059313552
1914,R53,DEA1,Dusseldorf,2007,DE,DEA,82468.5115681,1.7627607620515613,1.5282761495549528,3.2616868460223736,4.311860994168962,4.894219809148891,1.1763079725799706,0.1125134855821166,1.045689494620287,0.01746975715171062,1.064646680044712,0.017921044840609746,1.0650972100558311,0.017853894570529993,1.063209639057094,0.01571217653265844,0.9950363292427714,-0.015543974880396827,1.1763079725799706,0.17630797257997055,0.1125134855821166,1.0,1.0,1.0,1.0,0.033507883218898894
1915,R54,DEA2,Koln,2007,DE,DEA,66278.54047395,1.7294904883843587,1.52345547529234,3.220875865654619,4.250763439892902,4.90641603247439,1.1529626736020047,0.0810251333660057,1.0435515891971416,0.014250148449548083,1.060722027237534,0.011455909223216043,1.0571098409157607,0.011741155360619038,1.0591771631119673,0.012602814891009784,0.9931521723052859,-0.008894552235827025,1.1529626736020047,0.15296267360200466,0.0810251333660057,1.0,1.0,1.0,-1.0,-0.1033410078253559
1916,R55,DEA3,Munster,2007,DE,DEA,31214.1280148,1.8096289378062893,1.666409722490307,3.2478662999223795,4.305203590655572,5.015112323295727,1.2193478374897513,0.08792039774557847,1.0435830046264913,0.014974639769406828,1.0643759295169282,0.013579068510449988,1.0677677720314804,0.012970073144683125,1.0610826950101968,0.015176838307601415,0.9756590664795702,-0.010433816841338706,1.2193478374897513,0.21934783748975129,0.08792039774557847,1.0,1.0,1.0,1.0,0.2858052639102825
1917,R56,DEA4,Detmold,2007,DE,DEA,26226.27845628,1.877835429705512,1.789322079302417,3.232392937622688,4.270053764939296,4.921459781321455,1.2104202583639296,0.10414199945649716,1.0400390389253489,0.015940498859035257,1.0602556428300918,0.015526308706708347,1.077142369179319,0.01942102640962684,1.0657772071689784,0.018915104845180775,0.9984077632054268,-0.003527070361571405,1.2104202583639296,0.21042025836392964,0.10414199945649716,1.0,1.0,1.0,1.0,0.23347227369106785
1918,R57,DEA5,Arnsberg,2007,DE,DEA,45195.074165750004,1.8294133754014505,1.7110773396271046,3.249762583089358,4.2914979900770005,4.921215232987112,1.1859901903517185,0.07625605593223161,1.0430736568552064,0.015174001254899538,1.0621874648747862,0.014967448178802245,1.0697300837675392,0.015997641183161715,1.0613301203036076,0.018280454322119777,0.9940454717264349,-0.0037891381252246337,1.1859901903517185,0.1859901903517185,0.07625605593223161,1.0,1.0,1.0,1.0,0.09026452472360881
1919,R58,DEB1,Koblenz,2007,DE,DEB,17173.45924845,1.8854291632153246,1.8284058812906085,3.221045115061278,4.353002752511736,4.868354962384325,1.101426687861565,0.013353183170462746,1.036350888623267,0.010648860583150732,1.0494397890939027,0.0036677431705416375,1.0504086582610461,0.0011835132046864594,1.062234458326629,0.014993279750919353,1.0172476547756848,0.012857004609009293,1.101426687861565,0.10142668786156506,0.013353183170462746,-1.0,-1.0,-1.0,-1.0,-0.4054421933406161
1920,R59,DEB2,Trier,2007,DE,DEB,5605.346814114,1.8847106400392513,1.7948659847017474,3.1792261558986414,4.348209947831852,4.988326133691154,1.0851210291958762,0.028254128802781553,1.0453289803689643,0.015028022255134443,1.0683162389769307,0.004293703372459712,1.0710555176193532,-0.009244741300150183,1.0770660458024333,0.01775574411195313,1.0346397083941208,0.012523404399397586,1.0851210291958762,0.08512102919587616,0.028254128802781553,-1.0,-1.0,-1.0,-1.0,-0.5010250902763869
1921,R60,DEB3,RheinhessenPfalz,2007,DE,DEB,25026.66786148,1.8106836033278202,1.7371409167155982,3.1905776271032193,4.235509980517788,4.89983284789967,1.121143416278798,0.056326571144275084,1.0325160304537513,0.009566069512294328,1.0485512340257677,0.009723280442124116,1.0517825957030298,0.005063198955717274,1.0585875461824303,0.013706950830388198,1.0074061637992984,-0.002147749342991556,1.121143416278798,0.1211434162787981,0.056326571144275084,1.0,-1.0,-1.0,-1.0,-0.28986378839211857
1922,R61,DEC0,Saarland,2007,DE,DEC,14034.896584655,1.816548884423025,1.667799634891648,3.1986529314911865,4.161975939599326,4.844590695159536,1.26523294271894,0.06305465299361135,1.050288747856899,0.013377000036763675,1.0728759169467292,0.013026769879754818,1.0749825839809237,0.013402727266138337,1.0724030551060453,0.017856930620698375,0.984206988458231,-0.001163976727342586,1.26523294271894,0.26523294271893993,0.06305465299361135,1.0,1.0,-1.0,1.0,0.5547812908178861
1923,R62,DED1,Chemnitz,2007,DE,DED,14477.871284600002,1.8963295617405715,1.9233918991640082,3.176231164821978,4.251594144628802,4.8217152174061,1.137298875949234,0.03921103449550323,1.0323484616233896,0.007655288357774737,1.0509741432986153,0.010378008837007568,1.058752280584683,0.020372164848053265,1.0595192764746513,0.010811104119249348,1.0064636297291747,0.0007073246743098949,1.137298875949234,0.13729887594923396,0.03921103449550323,-1.0,-1.0,-1.0,-1.0,-0.19516134991420434
1924,R63,DED2,Dresden,2007,DE,DED,16305.174647209999,1.8302017713051983,1.7864193478038712,3.1573518359013466,4.275179434656442,4.856729510670848,1.0866863835366043,0.04974870763499584,1.027862099030929,0.006323183687759748,1.0384535573489246,0.010004872607958903,1.0367326973878628,0.007146253199485253,1.060737646212331,0.01211120972793478,1.0268295683611712,-0.00024291387519981278,1.0866863835366043,0.0866863835366043,0.04974870763499584,-1.0,-1.0,-1.0,-1.0,-0.4918490670512339
1925,R64,DED3,Leipzig,2007,DE,DED,9837.56578277,1.8242066782144855,1.8816331492225935,3.10760960793046,4.248046981572819,4.900483377798803,1.169693918171492,0.037068087238420144,1.0303149448771431,0.00834624144562679,1.0609129707202014,0.012205635124038494,1.0714235559696534,0.013865816335868475,1.0586034877435984,0.017551450341072083,0.9946110372467873,0.008008170943964554,1.169693918171492,0.16969391817149204,0.037068087238420144,-1.0,1.0,-1.0,-1.0,-0.005263349137599866
1926,R65,DEE1,Dessau,2007,DE,DEE,4730.75751932,1.8708579637184584,1.8447091300781802,3.0560439021270556,4.33765687790527,4.970093878679112,1.2873822893652336,0.0814869239430831,1.0299218126162328,0.015828850694381114,1.0525133832432316,0.012811832582429572,1.0664451511600823,0.020001960185581202,1.0507674590168763,0.013914581010921356,0.9730724499008683,-0.013646555362679114,1.2873822893652336,0.2873822893652336,0.0814869239430831,1.0,1.0,1.0,1.0,0.6846195734100662
1927,R66,DEE2,Halle,2007,DE,DEE,8971.69134293,1.8764580012780612,1.9010397132266335,3.138689606336076,4.393305121151088,5.026381495397536,1.0146788433381706,0.02802754758388637,1.0324151240786261,0.011394974503520672,1.0555929213025201,0.011733325770530767,1.0645252913829344,0.020099044576602276,1.0549995059039583,0.009178960862105123,0.9972441992407899,-0.01965493311101585,1.0146788433381706,0.0146788433381706,0.02802754758388637,-1.0,-1.0,-1.0,-1.0,-0.9139534072989618
1928,R67,DEE3,Magdeburg,2007,DE,DEE,11128.24691738,1.8848463124086636,1.849670043672113,3.1640456211981736,4.41740421750068,5.024723263915442,1.1816485930535476,0.08649752987441617,1.0327806928937384,0.012262401721437666,1.0509689967850266,0.012766619474509744,1.0598913261760246,0.01820247031040023,1.0495039470971192,0.012683657584785069,0.9793056132665711,-0.014661306043220468,1.1816485930535476,0.18164859305354764,0.08649752987441617,1.0,1.0,1.0,1.0,0.06481431411905897
1929,R68,DEF0,SchleswigHolstein,2007,DE,DEF,34405.2401491,1.8667860916501668,1.600513226939282,3.3161226286459695,4.497065127115316,5.0177431494522775,1.0710950936333263,0.005184954024996857,1.0466092781252945,0.015471275057789668,1.053697940567823,0.0024031132147370737,1.0532236879592096,0.0016366965129706035,1.0677769115621951,0.01889250435751144,1.0239442053484835,0.015151872718649484,1.0710950936333263,0.07109509363332633,0.005184954024996857,-1.0,-1.0,-1.0,-1.0,-0.583244372599768
1930,R69,DEG0,Thuringen,2007,DE,DEG,21634.000083209998,1.950291870400722,1.9027399838429424,3.2224084789346508,4.384093609593021,4.951091222563141,1.1247352286198085,0.059478947367669566,1.0359028650590334,0.012841152564944336,1.0518603948644814,0.011842646089744502,1.0514246386420807,0.008526486878728479,1.0604390163963529,0.015619640236289811,0.9989574781045382,-0.007546124045039293,1.1247352286198085,0.12473522861980846,0.059478947367669566,1.0,-1.0,-1.0,-1.0,-0.26880877700973
1931,R70,DK01,Hovedstadsreg,2007,DK,DK0,30315.66547397,1.8328470540786799,1.8515860761927394,3.1864549163003812,4.459621315987946,5.177151962879786,1.0853620720347679,0.006070029307665203,1.0513572074879984,0.016573984294023347,1.0535006906931608,0.004335992198699845,1.0414329377062055,-0.015793466492473485,1.07577433289516,0.011544169675587801,1.04098150726219,0.0029435921950784483,1.0853620720347679,0.08536207203476787,0.006070029307665203,-1.0,-1.0,-1.0,-1.0,-0.49961211007734885
1932,R71,DK02,Ost_for_Storebelt,2007,DK,DK0,9856.74348365,2.021201211772654,2.2076506144205648,3.214492351659749,4.459721970122518,5.185036078448857,1.1126583543947703,0.0274647859403383,1.057591749755165,0.021371463730222917,1.0564631052644435,0.0047718291081169095,1.0689424921552964,0.004623424617258065,1.0862226348147426,0.018588459224812448,1.0462990786830155,-0.005153094381672441,1.1126583543947703,0.11265835439477034,0.0274647859403383,1.0,1.0,-1.0,-1.0,-0.33960276626372465
1933,R72,DK03,West_for_Storebelt,2007,DK,DK0,45242.049463,1.881700142476624,1.7647192669293355,3.2351394719989157,4.472384041100151,5.254486746830362,1.112599615434262,0.01719235764724769,1.0529447523636446,0.015241618220413145,1.0533907292130944,0.0022680009591269368,1.055145433404352,0.0037294545599122486,1.0744650981922144,0.009449315329733032,1.0466704689121096,0.0054136175955308286,1.112599615434262,0.11259961543426189,0.01719235764724769,1.0,1.0,-1.0,-1.0,-0.3399470909011714
1934,R73,EE00,Eesti,2007,EE,EE0,7276.6336140799995,1.9941523763986932,1.506544341631996,3.627305717309975,4.890344285314699,5.390074069172744,1.537160815348527,0.1697521907763495,0.9708153054430683,-0.01917778898319733,0.9701746349480681,-0.010296906290826136,0.9039343993790138,-0.06903461566122049,1.0250818278951712,-0.002795506998054753,1.124938947003701,0.02850019885833377,1.537160815348527,0.537160815348527,0.1697521907763495,0.0,0.0,1.0,1.0,2.1488079018501676
1935,R74,ES11,Galicia,2007,ES,ES1,24093.698967,1.9920278607182336,1.3113505092143825,3.8050562010688562,5.242484240255316,5.80020526696495,1.2667877709388609,0.08914518341814115,1.018270515895083,0.0007215747251314575,1.0309605536026518,-0.0007434365880747418,1.0306233959637188,-0.025762964419512313,1.0318937607704837,0.004293831115721902,1.0051687203712247,0.018697417154001528,1.2667877709388609,0.26678777093886086,0.08914518341814115,1.0,1.0,1.0,1.0,0.563895610487183
1936,R75,ES12,Principado_de_Asturias,2007,ES,ES1,9950.018212429999,2.0302136861956046,1.4484071012780617,3.8767776264517564,5.08104135116927,5.620954505052861,1.2722120374868844,0.08870452314457067,1.0501233926292324,0.009959071144189702,1.0447204742038938,0.0028908925775006367,1.0410511048050182,0.007345281288830163,1.0461906017048708,0.00600826034735813,1.0113737308063404,0.018788153440922217,1.2722120374868844,0.2722120374868844,0.08870452314457067,1.0,1.0,1.0,1.0,0.5956923701913992
1937,R76,ES13,Cantabria,2007,ES,ES1,5778.6255963799995,2.1064938157821214,1.6286679821085224,3.794225634367798,5.0111438028390705,5.571666581425188,1.2833284354073333,0.10811867263939967,1.0618457048169159,0.012952129389819822,1.047149777757519,0.006418476164786746,1.040436693354729,0.012800410974750598,1.055204225557128,0.00295223091841601,1.0319832419742532,0.01255319672485844,1.2833284354073333,0.2833284354073333,0.10811867263939967,1.0,1.0,1.0,1.0,0.6608560988399773
1938,R77,ES21,Pais_Vasco,2007,ES,ES2,27018.717118239998,1.9907357477026044,1.3459941678057226,3.818276559771131,5.172849856868616,5.6980673059803975,1.2727923532666445,0.08724163370320936,1.0246478663821308,0.0034667307935043468,1.0434315268620844,0.004192232381166061,1.0326520952355782,-0.03167588598837945,1.0202288395812409,0.0025017769431234793,0.9716840078429769,0.011927579712455394,1.2727923532666445,0.2727923532666445,0.08724163370320936,1.0,1.0,1.0,1.0,0.59909415018105
1939,R78,ES22,Comunidad_Foral_de_Navarra,2007,ES,ES2,6980.83443224,2.117435843780687,1.6202972794129153,3.9039169281304416,4.961381633083943,5.460839638345274,1.2303272241849983,0.08014496128286885,1.059097904629596,0.01506054100981813,1.044985814546545,0.003454703563797734,1.0284073733228376,0.0031176954183427252,1.0570891199267898,0.005075806278790118,1.0342379846321768,0.0153583421808694,1.2303272241849983,0.2303272241849983,0.08014496128286885,-1.0,-1.0,1.0,1.0,0.3501658401020343
1940,R79,ES23,La_Rioja,2007,ES,ES2,3493.34565904,2.2610534177197668,1.9949422732652622,3.83537805859037,4.965677945152274,5.540610452026765,1.2738577364029442,0.09870371488390317,1.0579809187708997,0.01172194078223665,1.0452686109670544,0.005239683082888247,1.0288367586330924,0.007500222282136537,1.057202884958192,0.008423537239910184,1.0435339552758727,0.028706841886320333,1.2738577364029442,0.2738577364029442,0.09870371488390317,1.0,1.0,1.0,1.0,0.6053393690097943
1941,R80,ES24,Aragon,2007,ES,ES2,13960.95766814,2.0847973388827863,1.5159545547648008,3.8518906710490755,5.0890329433892925,5.572506944043907,1.294076297704454,0.12112537355747244,1.0364488525784032,0.005946770679277735,1.0387628979617354,0.0051006690615924555,1.0269516311882465,0.0017730176519004104,1.0433165437541132,0.0019718045739134382,1.0186129911283575,0.005521856899434852,1.294076297704454,0.294076297704454,0.12112537355747244,1.0,1.0,1.0,1.0,0.7238594914221645
1942,R81,ES30,Comunidad_de_Madrid,2007,ES,ES3,73732.0694021,2.011804550767206,2.005345701659607,3.056798984511318,4.63033235914923,5.555303441927192,1.26341566765527,0.09368343491521047,1.0586619978338163,-0.010878701563493243,1.0318019851667615,0.004753917872222679,1.050404701991715,0.005587505711743157,1.0355470232858248,0.0010982818074232181,1.0271979490603886,0.012755068206052433,1.26341566765527,0.2634156676552699,0.09368343491521047,1.0,1.0,1.0,1.0,0.5441285218205669
1943,R82,ES41,Castilla_y_Leon,2007,ES,ES4,24945.47696823,1.9661299538971497,1.3494043095040602,3.659060963156354,5.128893833222932,5.726212190330687,1.2315279533950056,0.09557398900097192,1.0249509645152495,0.0038517580233934368,1.0311149208996604,0.002947170378490238,1.0221284371743438,0.009075937383643318,1.033001375164891,-0.00026999606857880387,1.0057381123726752,0.0005909090031230857,1.2315279533950056,0.23152795339500565,0.09557398900097192,1.0,-1.0,1.0,1.0,0.35720445035881615
1944,R83,ES42,Castillala_Mancha,2007,ES,ES4,15519.05222987,2.063508075323352,1.6022233916220319,3.6708645787365857,4.943469439042704,5.581120145223887,1.2703815865447865,0.09970937192042428,1.040883971800598,0.0039765528463466815,1.0267075779033656,-0.004406900736816377,1.031815871757854,-0.038610949752776014,1.0493427184824287,0.008794811308391992,1.0375066648269806,0.03604938871259544,1.2703815865447865,0.2703815865447865,0.09970937192042428,1.0,1.0,1.0,1.0,0.5849623649011079
1945,R84,ES43,Extremadura,2007,ES,ES4,7169.426584238,2.237354160247036,2.0823358857766143,3.9571611541572893,4.972156527915987,5.494027055962513,1.2470763008972234,0.09567641941868588,1.0742283008977196,0.023221891883339563,1.0406817192067477,0.004369981406291856,1.0287278447891735,-0.02857993243915402,1.0683697748092214,0.010521037699178448,1.052305885230345,0.029884202801746085,1.2470763008972234,0.24707630089722343,0.09567641941868588,1.0,-1.0,1.0,1.0,0.4483480298545202
1946,R85,ES51,Cataluna,2007,ES,ES5,80202.7705387,1.455602329632159,3.2118882221849367,2.000000000000007,3.27659195497317,4.678355441833215,1.2172335680459194,0.07329947890720612,1.0000000000000122,3.774758283725532e-15,1.0475386849409483,0.007633452966657961,1.0214352144830494,-0.0012736122616616719,1.0371719664810921,0.0017280972640567605,0.9609664180700066,-0.008281139616461375,1.2172335680459194,0.21723356804591942,0.07329947890720612,-1.0,-1.0,1.0,1.0,0.2734115297786173
1947,R86,ES52,Comunidad_Valenciana,2007,ES,ES5,43677.8630327,1.9530417661191666,1.5539501600043255,3.120330824170896,4.719769393427006,5.422920436588452,1.2651461248743738,0.09033996855664839,0.9866110613275272,-0.05254678463797213,1.018028126721623,-0.003181044051236981,1.0178989985936038,0.002333207309642038,1.0271800744561317,-0.0020823240528407005,1.0366452417498502,0.008776348652088872,1.2651461248743738,0.26514612487437383,0.09033996855664839,1.0,1.0,1.0,1.0,0.5542723692674302
1948,R87,ES53,Illes_Balears,2007,ES,ES5,10762.36898156,2.008933348440922,1.6187652529204604,3.684330990598107,4.874184411642178,5.491284233897252,1.2394873330218064,0.08669908186487918,1.047548642465117,0.0037373879510966823,1.0463127528354137,0.0026804797454798024,1.0483360497808456,0.014286689442169598,1.0512924394956096,-0.0034432778998096936,1.013271983860342,0.010933968291998886,1.2394873330218064,0.23948733302180636,0.08669908186487918,-1.0,-1.0,1.0,1.0,0.40386190702090335
1949,R88,ES61,Andalucia,2007,ES,ES6,63596.008656,1.3188050316679105,2.466199294673439,2.0000000000000036,3.2293684711136996,4.9023533812002,1.2295557630530822,0.07898976462569518,1.0000000000000124,1.3322676295501878e-15,1.0327704381565186,0.001151766001989074,1.0371489629555126,0.00394914451542161,1.024289690965666,0.006157519432677727,1.1198369653406774,0.015487640239048028,1.2295557630530822,0.22955576305308223,0.07898976462569518,-1.0,-1.0,1.0,1.0,0.34564357630553705
