,index,Region,RegionCode,RegionName,SectorCode,SectorName,sp60,sp61,Nuts0,Nuts1,trophic_depth_2000,trophic_depth_2001,trophic_depth_2002,trophic_depth_2003,trophic_depth_2004,trophic_depth_2005,trophic_depth_2006,trophic_depth_2007,trophic_depth_2008,trophic_depth_2009,trophic_depth_2010
SE12_ss4,2803,R208,SE12,ostra_Mellansverige,ss4,Textiles_and_leather_etc,75.20098558,42.29892048,SE,SE1,3.9067335913323795,3.880123585895481,4.453095873157988,4.019988548656006,4.072882273329762,4.217160623253704,4.308754724783485,4.373000174886573,4.294105129465416,4.145928763605324,4.097764296839134
SE12_ss5,2804,R208,SE12,ostra_Mellansverige,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,1468.828667,2278.30147,SE,SE1,4.472547741554907,4.513195338163755,4.30145072655278,4.407654151209541,4.462329589021694,4.656134645027081,4.718300901570198,4.739136549561525,4.996214910886826,4.825250979605415,4.872553256462755
SE12_ss6,2805,R208,SE12,ostra_Mellansverige,ss6,Electrical_and_optical_equipment_and_Transport_equipment,1481.56358,929.0628637,SE,SE1,4.751725734875687,4.749168171418172,4.5616517126771665,4.601899889568194,4.63556548214156,4.755077558676395,4.88475863231317,4.945971639403303,4.973215893241405,4.789968151684825,4.991239432520717
SE12_ss8,2806,R208,SE12,ostra_Mellansverige,ss8,Other_manufacturing,2286.724215,1652.314758,SE,SE1,4.48214046563997,4.436693606127371,4.501216544950631,4.368307436483735,4.454374236438263,4.599450537932942,4.744305508157241,4.7862897216446,4.814296125410115,4.600217608095003,4.689019830832416
SE12_ss9,2807,R208,SE12,ostra_Mellansverige,ss9,Construction,1089.64828,369.9659986,SE,SE1,4.05149658051898,3.977854643869789,3.344240705287031,3.9161957677151866,4.010571662399753,4.11173723827834,4.206331139523198,4.224224018510153,4.22506634776844,4.078273479170578,4.115892478785472
SE12_ss10,2808,R208,SE12,ostra_Mellansverige,ss10,Distribution,1987.449542,989.9617075,SE,SE1,3.353537207600743,3.362599978284611,3.7090072774026677,3.3549958530919737,3.409300823646814,3.495409961098839,3.5659332501973613,3.5633372201144695,3.6952034717448594,3.579077075637067,3.6030581743546644
SE12_ss11,2809,R208,SE12,ostra_Mellansverige,ss11,Hotels_and_restaurant,251.5664679,120.8582937,SE,SE1,3.9830261928216424,3.9932170977566632,2.9124307131022125,3.892979596212645,3.930665194212989,4.0090871499026335,4.079737209284109,4.049220729918339,4.092618609044281,3.9564133830242185,4.018533470244332
SE12_ss12,2810,R208,SE12,ostra_Mellansverige,ss12,Transport_storage_and_communication,991.3810573,1137.515174,SE,SE1,4.559808112986613,4.557647333909502,4.707567003149807,4.511809666776515,4.56240795786302,4.724292671608597,4.828596243868504,4.8413205654918565,4.914487741560034,4.739040638618395,4.7687443808525325
SE12_ss13,2811,R208,SE12,ostra_Mellansverige,ss13,Financial_intermediation,403.5752681,584.9482134,SE,SE1,3.7991376138234982,3.7544853425760505,4.26050594996825,3.575159475624695,3.5910322001392356,3.640200623283981,3.718268365424387,3.754728583666383,3.816426256897792,3.7723216976058525,3.798320732427456
SE12_ss14,2812,R208,SE12,ostra_Mellansverige,ss14,Real_estate_renting_and_busine_activitie,2201.54396,3985.776631,SE,SE1,4.076327824281944,3.996094722417613,4.024231055293431,3.9183740757972396,3.9747097117636128,4.058374458119015,4.12740686621262,4.086296651867408,4.126108524681844,3.979582916432597,4.000289712540516
SE12_ss15,2813,R208,SE12,ostra_Mellansverige,ss15,Non-Market_Service,6512.17087,1082.65632,SE,SE1,3.347676285884303,3.3270831153238003,2.2223024588816083,3.2710184258594666,3.271166868802502,3.322652985070714,3.3637424695707443,3.3541972390160124,3.3815521836667406,3.3196414058393833,3.3542593703736134
SE21_ss1,2814,R209,SE21,Sydsverige,ss1,Agriculture,175.8107384,783.0829784,SE,SE2,4.422684519924836,4.387971686860319,4.686118807412514,4.226098568864478,4.232436669134573,4.351577080198608,4.182988314268819,4.582783764040593,4.5846723236623665,4.361565834604409,4.441668658816398
SE21_ss2,2815,R209,SE21,Sydsverige,ss2,Mining_quarrying_and_energy_supply,184.9014712,535.9757892,SE,SE2,4.135345291881187,4.1005823316417995,4.3537866149648,3.996434503492288,3.8930253991005106,3.9864651016066706,4.053066390238085,4.120776553708823,4.144052932284167,3.803505845868131,4.173215353292415
SE21_ss3,2816,R209,SE21,Sydsverige,ss3,Food_beverages_and_tobacco,278.8690304,192.1865023,SE,SE2,4.546118942795385,4.521454790998068,3.7736705533822588,4.393725542929922,4.407974773431716,4.513082330524129,4.535801146949359,4.635323916392646,4.752279393700481,4.579799395629829,4.678743246548031
SE21_ss4,2817,R209,SE21,Sydsverige,ss4,Textiles_and_leather_etc,19.15056097,9.957263193,SE,SE2,4.2708920522428855,4.303396786935479,4.784047227224571,4.2994732735476635,4.186165868887775,4.291611989081556,4.336334706975679,4.4718607380844535,4.485432840786695,3.838537326839822,3.8419563022177528
SE21_ss5,2818,R209,SE21,Sydsverige,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,55.35187978,80.41695223,SE,SE2,4.929484508602715,4.931725980681321,4.920510906125829,4.853140533291764,4.8816486016095855,5.037314527807831,5.126399692472363,5.173380506770717,5.296488964581377,5.117396499312479,5.221474902932665
SE21_ss6,2819,R209,SE21,Sydsverige,ss6,Electrical_and_optical_equipment_and_Transport_equipment,1158.127958,660.0192046,SE,SE2,4.710016411656525,4.697502887198217,4.66213169953736,4.575232796871608,4.6005874942063,4.717114602784319,4.802981489696992,4.859360306707136,4.903254209054226,4.7186950930510765,4.890327337984274
SE21_ss8,2820,R209,SE21,Sydsverige,ss8,Other_manufacturing,2985.172193,1951.259411,SE,SE2,4.185904194098778,4.094545149294225,4.4197860655376235,4.077886673553011,4.146260511776662,4.2553519063895475,4.363779931667938,4.423183675921657,4.455509092125,4.179395853601372,4.261424770299056
SE21_ss9,2821,R209,SE21,Sydsverige,ss9,Construction,968.7813663,321.6957569,SE,SE2,3.9425630709299115,3.8478256850835617,3.64340818211082,3.8018211721388178,3.9014883903942152,3.9926226910138927,4.079601318877188,4.039142646171884,4.049422055948126,3.895205434426341,3.9775157380807995
SE21_ss10,2822,R209,SE21,Sydsverige,ss10,Distribution,2168.250689,995.2766128,SE,SE2,3.2989346471161056,3.2998304226035122,3.8788296473991775,3.2905879996843757,3.336436462972549,3.4205907178351325,3.477280690888201,3.512007327659879,3.6390786889014843,3.5210617678782747,3.5325636594279954
SE21_ss11,2823,R209,SE21,Sydsverige,ss11,Hotels_and_restaurant,266.9793778,121.9036733,SE,SE2,3.957681470962307,3.9287443172099237,3.5444481980471663,3.8486303990481687,3.8748009007796,3.9367780615994192,3.9740253824079175,4.005175985527519,4.05238979704866,3.907511553407403,3.9754191262577594
SE21_ss12,2824,R209,SE21,Sydsverige,ss12,Transport_storage_and_communication,1115.945688,1227.703898,SE,SE2,4.481975119522318,4.4653048281669605,4.799098488160716,4.42799378848942,4.4789185869556825,4.632308566616734,4.719888559541778,4.787920102084935,4.862949771516613,4.687814634865105,4.687835437109013
SE21_ss13,2825,R209,SE21,Sydsverige,ss13,Financial_intermediation,446.2407343,828.6043549,SE,SE2,3.8188937889173715,3.7546913503334682,4.426220125728042,3.5883856842985984,3.600451338498589,3.630624163810277,3.668664366147464,3.753490488580869,3.7925731824213234,3.7820237653654716,3.832925048986125
SE21_ss14,2826,R209,SE21,Sydsverige,ss14,Real_estate_renting_and_busine_activitie,1525.893254,3784.833688,SE,SE2,4.168257502884149,4.057679872999119,4.2781608325913725,3.976737343649971,4.014406229768948,4.103747373870694,4.148995535524563,4.147125506684106,4.158567746586368,4.029781271680951,4.077808361681439
SE21_ss15,2827,R209,SE21,Sydsverige,ss15,Non-Market_Service,6933.093623,1265.341811,SE,SE2,3.1674516456574655,3.136874394159732,2.4944680786089304,3.0876648044124235,3.0893677303329232,3.135440130348999,3.1705727863636626,3.165771362693844,3.1972017583036623,3.1353220560754993,3.1670631554680666
SE22_ss1,2828,R210,SE22,Norra_Mellansverige,ss1,Agriculture,143.8086219,339.8559596,SE,SE2,4.079925787498479,4.08169112459567,4.386587871286677,3.8378024831667776,3.8290714951107034,4.271021671094568,4.185479633060605,4.228738379099298,4.146659112121975,3.862743662132581,4.0017657873390515
SE22_ss2,2829,R210,SE22,Norra_Mellansverige,ss2,Mining_quarrying_and_energy_supply,88.51433336,303.4492355,SE,SE2,4.274758632282451,4.268465552723732,4.0087258563111146,4.171422723499485,4.107139858439026,4.159801406424304,4.177009662824213,4.416698837896139,4.418883229332733,4.222936750810604,4.380046263029401
SE22_ss3,2830,R210,SE22,Norra_Mellansverige,ss3,Food_beverages_and_tobacco,395.1336148,319.8431694,SE,SE2,4.536330522377554,4.516405887116738,3.5008341243516425,4.4184069525769525,4.456876934600837,4.58832412601836,4.666425601063915,4.727880013480302,4.8047826455321285,4.671934494583592,4.701448158767853
SE22_ss4,2831,R210,SE22,Norra_Mellansverige,ss4,Textiles_and_leather_etc,53.79478567,32.89893895,SE,SE2,3.880482445437097,3.828788007625722,4.085964968254444,3.7106500785445773,3.7852147406295287,3.830589591945425,3.976115629278962,4.145796210368321,4.067113783421858,3.904237258016739,3.7926645976201154
SE22_ss5,2832,R210,SE22,Norra_Mellansverige,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,19.51702056,33.37524978,SE,SE2,4.759967640076532,4.854946265426955,4.7347906420328805,4.853211927654046,4.862892864893419,5.00459503561941,5.05787797961966,5.129441688138895,5.270289467005599,5.126639285237311,5.140160281918293
SE22_ss6,2833,R210,SE22,Norra_Mellansverige,ss6,Electrical_and_optical_equipment_and_Transport_equipment,640.9722766,427.4603709,SE,SE2,4.849332244507211,4.830792363317501,4.610723803452057,4.69302525156743,4.706820166958616,4.804055867650062,4.897766743889805,5.003168793679818,5.0185053127298875,4.849420608163073,4.996886151733852
SE22_ss8,2834,R210,SE22,Norra_Mellansverige,ss8,Other_manufacturing,1326.041476,1015.27373,SE,SE2,4.464413899322603,4.402948958268942,4.436235212012416,4.411415416919395,4.490816526432649,4.600564620484476,4.714660061755021,4.8068382581431175,4.838159391901226,4.647268891060346,4.664906165149217
SE22_ss9,2835,R210,SE22,Norra_Mellansverige,ss9,Construction,652.5287453,214.91469,SE,SE2,4.041129370578723,3.978247804275233,2.7307089942899165,3.9334496967924166,4.037757368101424,4.122687737519452,4.2284801258378915,4.268209913641993,4.215497816710399,4.30520671017602,4.311793157219004
SE22_ss10,2836,R210,SE22,Norra_Mellansverige,ss10,Distribution,1514.80889,660.0675573,SE,SE2,3.3334887202914985,3.3337480363656438,3.41847510679635,3.348267207379397,3.390931406597268,3.488320170700786,3.5622908313990767,3.592362096265388,3.674627704107971,3.572133782490188,3.600675039812414
SE22_ss11,2837,R210,SE22,Norra_Mellansverige,ss11,Hotels_and_restaurant,160.506866,71.06381355,SE,SE2,3.9451799688669125,3.932483789524256,2.1240877100937645,3.858992302827967,3.8932997749916343,3.977966398628327,4.033497774695284,4.065325949038521,4.04679092662171,3.920027661360244,4.013932730593824
SE22_ss12,2838,R210,SE22,Norra_Mellansverige,ss12,Transport_storage_and_communication,734.9481134,786.4699361,SE,SE2,4.518309752124104,4.508938538605556,4.506891265721461,4.502047036814516,4.551922529156431,4.712683759423745,4.8252900924516675,4.863732442307675,4.885561074274641,4.736094316060036,4.768863716240499
SE22_ss13,2839,R210,SE22,Norra_Mellansverige,ss13,Financial_intermediation,156.8995916,232.8680458,SE,SE2,3.793841487527865,3.73781784246959,4.246552117445358,3.5656635135498362,3.6075113933327514,3.682234327262257,3.714486501596427,3.8237219740095694,3.7224664932277913,3.6870448444053223,3.802005053557797
SE22_ss14,2840,R210,SE22,Norra_Mellansverige,ss14,Real_estate_renting_and_busine_activitie,1443.56383,2961.634335,SE,SE2,4.124452629619169,4.033672197573242,3.8502491897988955,3.9636976384192213,4.008056982117234,4.121085993551347,4.171947817916336,4.242831735843649,4.046258205287395,3.9095856919519463,4.0142908562177695
SE22_ss15,2841,R210,SE22,Norra_Mellansverige,ss15,Non-Market_Service,3337.727676,1064.284686,SE,SE2,3.4391650379168928,3.410052293395588,2.0938953438460595,3.3453428396130667,3.345223088503648,3.408346381854269,3.4654724968816826,3.4726117356366752,3.4833337360951404,3.4322698512816667,3.470593327900239
SE23_ss1,2842,R211,SE23,Mellersta_Norrland,ss1,Agriculture,39.81851891,106.9472466,SE,SE2,4.101477669394005,4.286087869151768,4.102752911215363,4.062223572905183,4.132005689558896,4.082839742847312,4.36636534650588,4.317940589704165,4.159485065453986,4.019902685859929,4.243217335440544
SE23_ss2,2843,R211,SE23,Mellersta_Norrland,ss2,Mining_quarrying_and_energy_supply,38.81813772,137.1148909,SE,SE2,4.4965831057271295,4.574451291912984,3.610179869711674,4.389916987443356,4.247458637919806,4.2724568754945915,4.376773755696125,4.461417394573181,4.4107136975394425,4.246551023072404,4.630459584700603
SE23_ss3,2844,R211,SE23,Mellersta_Norrland,ss3,Food_beverages_and_tobacco,117.8161038,99.46687241,SE,SE2,4.687271335944237,4.743249263679069,2.818508614510288,4.5889589460797025,4.606408195690794,4.67392178405901,4.774020053675665,4.801289498905693,4.836890141739743,4.7501384023742075,4.871767499770776
SE23_ss4,2845,R211,SE23,Mellersta_Norrland,ss4,Textiles_and_leather_etc,24.8547887,15.83135943,SE,SE2,3.925989558526737,3.875023573320565,4.1385332309519605,3.9631014128428745,4.061399498036523,4.020540984056437,4.173942067854174,4.275521362165683,4.164153368850975,3.952327152532019,3.826066857651133
SE23_ss5,2846,R211,SE23,Mellersta_Norrland,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,286.6832921,506.9191991,SE,SE2,4.9290073034993815,4.949802687398028,4.169072025066791,4.765126750841258,4.738132302647393,4.8450491645094935,4.890122675554605,4.90592954390378,5.044599305971028,4.89714948461035,4.936245902062268
SE23_ss6,2847,R211,SE23,Mellersta_Norrland,ss6,Electrical_and_optical_equipment_and_Transport_equipment,253.5471242,177.457775,SE,SE2,4.992426175143086,4.971369811571437,4.372915082505732,4.828867589618455,4.830783253648326,4.944637407434923,5.058750511103985,5.120301078537542,5.13480472658972,4.973280849178969,5.12262123542491
SE23_ss8,2848,R211,SE23,Mellersta_Norrland,ss8,Other_manufacturing,640.7384409,517.3666353,SE,SE2,4.736280121496434,4.72427057605818,4.241569743860752,4.679953647124341,4.725406300806274,4.811045818149807,4.953450662015805,5.002259019453538,4.988112156039648,4.818259019312364,4.881878142710576
SE23_ss9,2849,R211,SE23,Mellersta_Norrland,ss9,Construction,281.7846088,94.56739677,SE,SE2,4.257837274353795,4.204633049219761,2.2186057777272126,4.145170880190538,4.241642438822332,4.341481198240347,4.4371415891353365,4.481338122410012,4.481670644501158,4.3769568680706366,4.415999568477295
SE23_ss10,2850,R211,SE23,Mellersta_Norrland,ss10,Distribution,664.9447728,301.4418007,SE,SE2,3.6604398039930244,3.671110002901009,2.6174840922565976,3.675341801062449,3.7804325570581865,3.880378090492346,3.9345052540535104,3.9975877935682886,4.120255323963682,4.003284686908752,4.003707656443098
SE23_ss11,2851,R211,SE23,Mellersta_Norrland,ss11,Hotels_and_restaurant,86.2278927,38.55783332,SE,SE2,4.059837228001113,4.075994997722377,1.9999999999999978,4.001911548741027,4.02993928765612,4.091067682721505,4.13546036834606,4.123310052442416,4.166890780006372,4.070690176712901,4.165118371356458
SE23_ss12,2852,R211,SE23,Mellersta_Norrland,ss12,Transport_storage_and_communication,342.5614852,367.6098163,SE,SE2,4.773543123840868,4.750652068856105,4.405290666610227,4.692514290732031,4.742552195524635,4.904335388041417,4.999418371752379,5.011606238094944,5.089907038087069,4.954362840880562,4.974020193052759
SE23_ss13,2853,R211,SE23,Mellersta_Norrland,ss13,Financial_intermediation,44.42323573,66.03544362,SE,SE2,3.757916212996338,3.6494082602779114,4.324085537249207,3.4070845014824043,3.4647028132909146,3.4770646018206923,3.560154793653664,3.6014131457009784,3.6789782523096335,3.6708203261888297,3.8268742068507553
SE23_ss14,2854,R211,SE23,Mellersta_Norrland,ss14,Real_estate_renting_and_busine_activitie,652.1556209,1260.934646,SE,SE2,4.460281445541411,4.371732933829085,3.5219482987877293,4.289370587907514,4.34899184910862,4.442375410699014,4.500442763278982,4.489135959031811,4.535934976684028,4.424789032883304,4.485411853316159
SE23_ss15,2855,R211,SE23,Mellersta_Norrland,ss15,Non-Market_Service,1527.204798,412.4707027,SE,SE2,3.736504863469446,3.700988353440785,2.0233471067959847,3.6362727829989328,3.642866163745661,3.7174637615410706,3.7840079158739277,3.800764060533356,3.8302615700736857,3.7562888268560664,3.789803880009864
SE31_ss1,2856,R212,SE31,ovre_Norrland,ss1,Agriculture,73.06605976,282.1178439,SE,SE3,4.332589802524347,4.338001723103025,4.613140614276485,4.242830857531734,4.304168867856124,4.621170151586945,4.723138033932312,4.5291790017134,4.783409996984367,4.706223668752438,4.725194726912212
SE31_ss2,2857,R212,SE31,ovre_Norrland,ss2,Mining_quarrying_and_energy_supply,63.33224601,239.1857339,SE,SE3,4.319184436409142,4.341760407779152,4.2089258273300505,4.20895534190425,4.174736822117707,4.255766691860089,4.3145363022765695,4.471700417788038,4.505537406384479,4.252870851330275,4.539371261450826
SE31_ss3,2858,R212,SE31,ovre_Norrland,ss3,Food_beverages_and_tobacco,106.7678917,95.87552013,SE,SE3,4.655767723208465,4.641203924512397,3.317703336243349,4.522896670510033,4.584731101046511,4.699030866640903,4.79639504245227,4.793343355193418,4.939315978649826,4.824604322396429,4.880913370072744
SE31_ss4,2859,R212,SE31,ovre_Norrland,ss4,Textiles_and_leather_etc,10.85126586,7.354759336,SE,SE3,3.900493465715539,4.08113256985407,4.746573696632623,3.9853136402698848,4.026303608863525,4.110956708277978,4.047442613505983,4.14320743883256,4.191960436915848,3.769217813494743,3.7090462034934624
SE31_ss5,2860,R212,SE31,ovre_Norrland,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,7.587878539,14.36696673,SE,SE3,4.540336735665395,4.698814971975951,4.333609683391298,4.738609185524365,4.82659712564462,5.022985199914718,5.112604790814043,5.1412883838040475,5.29309369439639,5.136611429070138,5.2155167786648144
SE31_ss6,2861,R212,SE31,ovre_Norrland,ss6,Electrical_and_optical_equipment_and_Transport_equipment,459.3012215,341.058621,SE,SE3,4.813785537555333,4.7714834961855965,4.485173035435096,4.642229231074778,4.700001614831274,4.7956665490214085,4.895570024294465,4.95886262848238,4.985993462500643,4.819975341838178,4.956037789086346
SE31_ss8,2862,R212,SE31,ovre_Norrland,ss8,Other_manufacturing,854.4520254,730.356092,SE,SE3,4.447694230088784,4.3653588167591275,4.398439576040519,4.355734455184331,4.446391702655383,4.546607686086483,4.6787771682750305,4.729733221931279,4.780792217580875,4.541912836327018,4.552544941850499
SE31_ss9,2863,R212,SE31,ovre_Norrland,ss9,Construction,442.8890573,147.1803369,SE,SE3,4.036372880313122,3.9251655417422233,3.0883725441877767,3.8964552381218613,4.014466357002771,4.105471065019419,4.191683254895974,4.128781936615946,4.0980300209455915,4.015733616531662,4.019300868123449
SE31_ss10,2864,R212,SE31,ovre_Norrland,ss10,Distribution,715.8543855,386.2259598,SE,SE3,3.416812485710661,3.4130194222330683,3.5223383223184372,3.4183703385935744,3.4646454529988757,3.543692450508571,3.6037707990264938,3.575921063038135,3.7017574753411067,3.653078319948979,3.6280738942533444
SE31_ss11,2865,R212,SE31,ovre_Norrland,ss11,Hotels_and_restaurant,110.0539892,59.42869935,SE,SE3,4.025568166554086,3.99796358681943,2.3145221412960435,3.909416096020268,3.9319023240596507,4.021179524077265,4.108610854064999,4.046822686460518,4.087011108870264,3.977337847253758,4.041857809319304
SE31_ss12,2866,R212,SE31,ovre_Norrland,ss12,Transport_storage_and_communication,366.1209394,475.7747515,SE,SE3,4.655202720193833,4.63265243253184,4.663714468816656,4.593716323023415,4.641715475347103,4.801528177880886,4.900458798143604,4.86656876421325,4.939456466230767,4.851629347364318,4.842807109442953
SE31_ss13,2867,R212,SE31,ovre_Norrland,ss13,Financial_intermediation,95.49451918,181.100645,SE,SE3,3.9084101434450527,3.8216921033841937,4.31026753068098,3.6348822766074282,3.685392001825668,3.7081614954522646,3.776368918928415,3.764502227720084,3.789266903620801,3.762952852578113,3.763763256066324
SE31_ss14,2868,R212,SE31,ovre_Norrland,ss14,Real_estate_renting_and_busine_activitie,646.7660082,1639.309858,SE,SE3,4.264898366785383,4.148870727863491,3.9569454053994604,4.057890430275581,4.108261234649123,4.203793027546843,4.247110848652842,4.196718238779346,4.148447056185272,4.040600841352301,3.983494024815527
SE31_ss15,2869,R212,SE31,ovre_Norrland,ss15,Non-Market_Service,2727.326851,500.093321,SE,SE3,3.4287969030238994,3.400688791654735,2.12997633605271,3.3485223492625047,3.3380659863329987,3.4043795922998705,3.4273153703218906,3.4433962444563364,3.4472425506184146,3.4174527058750694,3.4135453068391692
SE32_ss1,2870,R213,SE32,Smaland_med_oarna,ss1,Agriculture,120.0613308,585.9620447,SE,SE3,4.543269163204545,4.5227880512133,4.957035869621736,4.358029243173393,4.413476234508593,4.717288961015175,4.784986241357175,4.5425468559545985,4.908730102145794,4.92314549446504,4.939519652941649
SE32_ss2,2871,R213,SE32,Smaland_med_oarna,ss2,Mining_quarrying_and_energy_supply,121.3337759,604.8508464,SE,SE3,4.47664184048833,4.741743680988133,4.6750110010045525,4.37498959652412,4.294638858618456,4.441373585586406,4.4289189134400235,4.469129767337138,4.6849888978150815,4.578002007119023,4.877839484482879
SE32_ss3,2872,R213,SE32,Smaland_med_oarna,ss3,Food_beverages_and_tobacco,137.3601596,164.3893897,SE,SE3,4.746070707444232,4.887545726948175,4.190228075472741,4.60655194268995,4.626526152300343,4.798039194467529,4.839486768586171,4.779535954042164,5.026787263635836,5.011330978362383,5.097571079230287
SE32_ss4,2873,R213,SE32,Smaland_med_oarna,ss4,Textiles_and_leather_etc,22.3497965,20.20593638,SE,SE3,4.05333814574911,4.285122101472931,4.855579424497245,4.168956123857187,4.173212226542507,4.255570849344096,4.299862572002265,4.407278691290397,4.439787122641835,4.179695446808532,4.228830531567269
SE32_ss5,2874,R213,SE32,Smaland_med_oarna,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,173.5170257,437.4865972,SE,SE3,5.006675134639277,5.144991293748621,4.832722604305417,4.849712453537027,4.865404261326624,5.047244283138962,5.048663902464368,5.089875360547845,5.386670811903854,5.277897305422839,5.370933445971514
SE32_ss6,2875,R213,SE32,Smaland_med_oarna,ss6,Electrical_and_optical_equipment_and_Transport_equipment,447.4358502,443.055051,SE,SE3,4.9278818412510645,4.951803349390091,4.909341023118116,4.755194115220734,4.801339032909447,4.948308129797175,5.02393512060204,5.0518029073019,5.117550768602822,4.962749766364745,5.1359637022471
SE32_ss8,2876,R213,SE32,Smaland_med_oarna,ss8,Other_manufacturing,965.8981281,1098.283787,SE,SE3,4.617399426298304,4.744049852407497,4.76848490344167,4.529345063589566,4.5979244056363635,4.759997912673921,4.84647188537239,4.845490622626797,4.9983479927879255,4.840505803597681,4.91818838296617
SE32_ss9,2877,R213,SE32,Smaland_med_oarna,ss9,Construction,676.0464372,226.7722061,SE,SE3,4.022160007250914,3.9657319057038887,3.721387239589003,3.8657284399293985,3.9594627419863517,4.060244279758017,4.1470183930871904,4.079707208795266,4.083982284098267,3.9222455763101194,4.072323338055695
SE32_ss10,2878,R213,SE32,Smaland_med_oarna,ss10,Distribution,1072.177865,628.9892002,SE,SE3,3.287679410031957,3.2842903212570578,4.032062616049515,3.2817902407126387,3.349064490853659,3.455639125582199,3.5288040313892344,3.521029116482236,3.6570127593496267,3.573459130603612,3.68271957105912
SE32_ss11,2879,R213,SE32,Smaland_med_oarna,ss11,Hotels_and_restaurant,186.0985038,108.1146927,SE,SE3,4.047670788371054,4.051778736343928,3.663062611337105,3.894317056365253,3.923557641943753,4.014837082510108,4.058494933990259,4.010911631469689,4.074003743795506,3.9863722320788066,4.138435952838625
SE32_ss12,2880,R213,SE32,Smaland_med_oarna,ss12,Transport_storage_and_communication,657.1265635,911.2160984,SE,SE3,4.531820573900374,4.502679988263309,4.87688830850876,4.4693824715670845,4.517812035833103,4.683480796920566,4.791286558114903,4.788118098103654,4.845774699460688,4.724829510341344,4.874665265648986
SE32_ss13,2881,R213,SE32,Smaland_med_oarna,ss13,Financial_intermediation,339.6906428,501.012914,SE,SE3,3.5201731898056865,3.4486909012499147,4.301856663592444,3.3317471670629013,3.3735085384484442,3.386416916084672,3.4437837251773105,3.5066793390326243,3.5166936184421913,3.50563255206449,3.5760308022412786
SE32_ss14,2882,R213,SE32,Smaland_med_oarna,ss14,Real_estate_renting_and_busine_activitie,1207.423828,2321.343031,SE,SE3,3.9940037032973787,3.8721714430345724,4.268881408899682,3.819361674199896,3.877950242370825,3.9909966462623583,4.025825679403353,3.9876222855727734,3.995840040449812,3.887400448320876,3.943259329913305
SE32_ss15,2883,R213,SE32,Smaland_med_oarna,ss15,Non-Market_Service,4096.823461,844.8853998,SE,SE3,3.0891129045097045,3.06851113594752,2.443314257639429,2.9977980638712274,3.0098002115958553,3.0639772998821755,3.1005821334754384,3.08840103623336,3.109893616833055,3.058394315369152,3.1040160909252252
SE33_ss1,2884,R214,SE33,Vastsverige,ss1,Agriculture,246.5437367,1204.186067,SE,SE3,4.512556576835055,4.478075558560439,4.717261009449565,4.384874115780162,4.4277636750924945,4.738043051109037,4.819298277609535,4.621405498171153,4.849723894820854,4.507995835426235,4.560948362218406
SE33_ss2,2885,R214,SE33,Vastsverige,ss2,Mining_quarrying_and_energy_supply,381.4178214,1636.815602,SE,SE3,4.385898864194564,4.498194857738856,4.773830599881334,4.416274008234654,4.412033557555757,4.531941109532108,4.676384381287466,4.662227154451835,4.855060155285727,4.473675803245674,4.969820839698354
SE33_ss3,2886,R214,SE33,Vastsverige,ss3,Food_beverages_and_tobacco,337.784977,343.6128586,SE,SE3,4.671120099041258,4.722344505283567,4.301332176983593,4.612379469386946,4.669766719058375,4.8349529460222795,4.950839301680796,4.8773863626822775,5.084367147890774,4.861697911646022,5.0302237300262505
SE33_ss4,2887,R214,SE33,Vastsverige,ss4,Textiles_and_leather_etc,30.83620005,23.67640965,SE,SE3,4.44358793912296,4.502249028133601,5.184124142063258,4.604562883153373,4.5766163952697045,4.663681666133042,4.8217828985755675,4.869365947502712,4.929146584017698,4.498834493387402,4.6652472972204055
SE33_ss5,2888,R214,SE33,Vastsverige,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,46.62640134,100.0874014,SE,SE3,5.008969304493791,5.056419197016078,5.1017298791112795,4.986118032458462,5.032432719558642,5.18529514292638,5.277720938842761,5.293181372186945,5.441127495088221,5.258429091084751,5.3894963326302685
SE33_ss6,2889,R214,SE33,Vastsverige,ss6,Electrical_and_optical_equipment_and_Transport_equipment,1019.543509,857.3153542,SE,SE3,4.89101562914733,4.892503471784913,4.948123723025841,4.796943983455196,4.8771363740732365,5.007948740500551,5.127522771978904,5.115004595429526,5.155760299322396,4.913833586649185,5.153379051835619
SE33_ss8,2890,R214,SE33,Vastsverige,ss8,Other_manufacturing,2582.325065,2499.095526,SE,SE3,4.510549926170743,4.540331981386509,4.788376875143167,4.514647258588903,4.6229350557010696,4.779636757538501,4.952211093994965,4.934244202027207,5.048690419044347,4.690730177683016,4.8893312586963775
SE33_ss9,2891,R214,SE33,Vastsverige,ss9,Construction,1729.141564,574.7834912,SE,SE3,3.9904047230989983,3.9173659934375147,4.029793181406499,3.876222940071523,3.9574163614745297,4.0457135483488065,4.144242551659975,4.011355187410162,4.0013331021201894,3.8653694445988376,3.982297273969006
